State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
RI,2017,99125707,RHODE ISLAND D.E.M.,11,Warren:  Warren Boulevard Stream Channel Restoration,No,"BMP Design
BMP Implementation
",Hydromodification,Developing a TMDL,"$163,500 ",Yes,Behind Schedule,Will start on 03/01/2019,Will be Completed On 09/30/2021
RI,2017,99125707,RHODE ISLAND D.E.M.,12,Portsmouth: Septic System Replacement at Portsmouth Public Works Garage,No,"BMP Design
BMP Implementation
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$37,500 ",Yes,Not Initiated,Will start on 04/01/2020,Will be Completed On 09/30/2022
RI,2017,99125707,RHODE ISLAND D.E.M.,13,NWQI Activities,Yes,"319(h) National Monitoring Project
Other Restoration/Protection
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL,"$81,650 ",No,,Will start on 10/01/2017,Will be Completed On 09/30/2019
RI,2017,99125707,RHODE ISLAND D.E.M.,14,NPS Project Implementation and Assistance,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Historical Pollutants; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$45,000 ",No,,Will start on 10/01/2017,Will be Completed On 09/30/2019
RI,2017,99125707,RHODE ISLAND D.E.M.,15,Bristol: Bristol Police Station Stormwater Improvement Project,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$133,800 ",Yes,,Will start on 05/01/2020,Will be Completed On 09/30/2023
RI,2017,99125707,RHODE ISLAND D.E.M.,16,Narragansett: Narrow River: Indian Trail Neighborhood Stormwater BMP Installation,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$241,588 ",No,,Will start on 09/01/2020,Will be Completed On 09/30/2023
RI,2017,99125707,RHODE ISLAND D.E.M.,17,Advanced Onsite Wastewater Management and Cesspool Phaseout,Yes,"BMP Implementation
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$45,000 ",Yes,Completed,Will start on 10/01/2017,Will be Completed On 09/30/2018
RI,2017,99125707,RHODE ISLAND D.E.M.,18,Advanced Onsite Wastewater Management and Cesspool Phaseout,Yes,"BMP Implementation
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$45,000 ",Yes,,Will start on 10/01/2018,Will be Completed On 09/30/2019
RI,2017,99125707,RHODE ISLAND D.E.M.,19,Narragansett:  Narrow River: Indian Trail Neighborhood Stormwater BMP Installation,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$158,412 ",Yes,Not Initiated,Will start on 10/01/2020,Will be Completed On 09/30/2023
RI,2017,99125707,RHODE ISLAND D.E.M.,20,NWQI Activities,Yes,"319(h) National Monitoring Project
Other Restoration/Protection
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL,"$87,907 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2019
RI,2017,99125707,RHODE ISLAND D.E.M.,21,Westerly:  Chapman Pond Boat Wash Station and Aquatic Invasive Species Management,No,"BMP Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),"$68,500 ",No,Not Initiated,Will start on ,Will be Completed On 
RI,2017,99125707,RHODE ISLAND D.E.M.,22,TBD - Some or All to be assigned to Westerly: Chapman Pond (expanded SOW),No,"BMP Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),"$80,661 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2019
SC,2017,99462917,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,1,"NPS Program Management, Statewide Activities, and Match",Yes,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$1,144,384 ",No,Completed,Will start on 10/01/2017,Will be Completed On 09/30/2018
SC,2017,99462917,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,2,Implementation of a Statewide Forestry BMP Compliance Program,Yes,"Other Planning
",Silviculture,NOT APPLICABLE (NA),"$185,000 ",No,Completed,Will start on 08/20/2017,Will be Completed On 08/19/2018
SC,2017,99462917,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,3,Gills Creek Stream and Riparian Buffer Restoration,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$386,491 ",Yes,On Schedule,Will start on 02/01/2022,Will be Completed On 06/30/2022
SC,2017,99462917,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,4,Mitchell Swamp out of Loris,No,"BMP Implementation
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$474,898 ",Yes,Completed,Will start on 10/23/2017,Will be Completed On 04/20/2021
SC,2017,99462917,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,5,Shaw's Creek Watershed Water Quality Improvement Project - Agricultural Sources,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$346,027 ",Yes,Completed,Will start on 11/14/2017,Will be Completed On 11/13/2020
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,1,Belle Fourche River Watershed Imp. Segment 8 ( Master 2017) ,No,"BMP Implementation
Other Restoration/Protection
",Agriculture,Implementing a TMDL,"$650,000 ",Yes,Completed,Will start on 07/24/2017,Will be Completed On 07/31/2019
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,2,Northeast Glacial Lakes Project Segment 4 ( Master 2017),No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$250,000 ",Yes,On Schedule,Will start on 07/24/2017,Will be Completed On 08/31/2021
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,3,SD Nonpoint Source I&E Project Segment 5 (Master 2017),Yes,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$175,566 ",No,On Schedule,Will start on 07/24/2017,Will be Completed On 08/31/2020
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,5,Soil Health Improvement and Planning Project Segment 1 (Master 2017),Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$88,429 ",Yes,On Schedule,Will start on 07/24/2017,Will be Completed On 08/31/2020
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,6,Grassland Management and Planning Project Segment 5 ( Master 2017),Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$181,683 ",Yes,On Schedule,Will start on 07/24/2017,Will be Completed On 08/31/2020
SD,2017,99818517,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,7,319 NPS Staffing and Support,Yes,"Technical Assistance/Technology Transfer
NPS Monitoring
Development of TMDLs
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$767,000 ",No,On Schedule,Did start on 07/24/2017,Will be Completed On 07/23/2022
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,1,Tennessee Resource Conservation & Development Council - Tennessee Envirothon 2017,Yes,"Education/Information
",Agriculture; Construction; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Will start on 01/01/2018,Will be Completed On 12/31/2018
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,2,Boone Watershed Partnership - Outdoor Classroom with Living Roof for Jacob's Nature Park at Sinking Creek,No,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Will start on 01/01/2018,Will be Completed On 08/21/2020
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,3,"Lauderdale County SCD - Cold Creek Restoration Project, Ph. II",No,"BMP Implementation
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$245,000 ",Yes,On Schedule,Will start on 01/01/2018,Will be Completed On 07/31/2022
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,4,TDEC - Water Quality Monitoring of Nonpoint Source Impaired Streams - 2017,Yes,"Water Quality Assessment/Monitoring
",Agriculture; Land Disposal/Storage/Treatment; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$155,000 ",No,Completed,Will start on 01/01/2018,Will be Completed On 11/14/2019
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,5,"Southeast Tennessee RC&D - Conasauga River Pathogen TMDL Implementation, Ph. 2",No,"BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$275,000 ",Yes,Completed,Will start on 02/15/2018,Will be Completed On 09/25/2020
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,6,University of Tennessee - Getting the Job Done Right: Landscape Contractor Training,Yes,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$66,656 ",No,Behind Schedule,Will start on 01/16/2018,Will be Completed On 06/30/2021
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,7,West Tennessee River Basin Authority - Improving the Biological Integrity of Turkey Creek by Reducing Sediment Pollution,No,"BMP Implementation
Education/Information
",Construction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$230,000 ",Yes,Behind Schedule,Will start on 02/01/2018,Will be Completed On 07/31/2022
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,8,"Caribbean SEA - Reducing Nonpoint Source Pollution in Mountain Creek Watershed, Ph. II",No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$200,000 ",Yes,Behind Schedule,Will start on 02/15/2018,Will be Completed On 07/31/2022
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,9,"Harpeth Conservancy - Harpeth River Headwaters Restoration Project, Ph. IV",No,"BMP Implementation
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$28,000 ",Yes,Completed,Will start on 11/01/2018,Will be Completed On 07/31/2021
TN,2017,99467417,TENNESSEE DEPARTMENT OF AGRICULTURE,10,"Cumberland River Compact - Brown's Creek Restoration, Ph. I",No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$103,000 ",Yes,On Schedule,Will start on 11/01/2018,Will be Completed On 07/31/2022
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,1,Texas Stream Team Program ,Yes,"Education/Information
Watershed Planning
Water Quality Assessment/Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$438,554 ",No,,Will start on 03/01/2018,Will be Completed On 02/28/2021
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,2,"CNPS-Coastal OSSF Inventory and update, Phase III",No,"GIS/Modeling
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$100,000 ",No,Completed,Will start on 09/01/2017,Will be Completed On 02/28/2019
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,3,Lower Laguna Madre and Brownsville Ship Channel WPP Development,No,"Education/Information
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$200,000 ",No,On Schedule,Will start on 09/01/2017,Will be Completed On 05/29/2022
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,4,Shoal Creek WPP Development,No,"Education/Information
GIS/Modeling
Watershed Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$112,500 ",No,On Schedule,Will start on 10/11/2017,Will be Completed On 08/31/2020
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,5,Mission and Aransas TMDL I-Plan Implementation,No,"Water Quality Assessment/Monitoring
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$86,000 ",No,On Schedule,Will start on 09/01/2017,Will be Completed On 08/31/2020
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,6,La Nana Bayou Watershed Characterization,No,"Education/Information
Watershed Planning
Water Quality Assessment/Monitoring
Monitoring Design
",Other NPS Pollution,NOT APPLICABLE (NA),"$84,778 ",No,On Schedule,Will start on 09/01/2017,Will be Completed On 08/31/2019
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,7,Lower Nueces River WPP Implementation - OSSF Conversion Feasibility Study,No,"Other Restoration/Protection
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$79,076 ",No,,Will start on 11/16/2017,Will be Completed On 02/28/2020
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,8,Tres Palacios WPP Implementation - OSSF Remediation,No,"BMP Design
BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$327,361 ",Yes,On Schedule,Will start on 07/09/2018,Will be Completed On 02/28/2023
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,9,Brady Creek Watershed Protection Plan Implementation - BMPs,No,"BMP Design
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$224,388 ",Yes,Behind Schedule,Will start on 09/01/2017,Will be Completed On 02/28/2023
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,10,Urban Riparian and Stream Restoration Training Program and Demonstration Project ,No,"BMP Implementation
Education/Information
",Other NPS Pollution,Implementing a TMDL,"$312,381 ",No,Completed,Will start on 09/01/2017,Will be Completed On 02/28/2022
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,11,Coastal Communities Water Quality Education and Outreach,No,"Education/Information
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$125,000 ",No,Completed,Will start on 09/25/2017,Will be Completed On 08/31/2020
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,12,"Plum Creek Watershed Protection Plan -Implementation –Town Branch Urban Trail, Lockhart",No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction; Urban Runoff/Stormwater,Implementing a TMDL,"$141,031 ",Yes,Completed,Will start on 09/01/2017,Will be Completed On 08/31/2021
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,13,Coordinating Implementation of the Tres Palacios WPP ,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$353,800 ",Yes,On Schedule,Will start on 11/17/2017,Will be Completed On 02/28/2023
TX,2017,99614622,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,14,Upper San Marcos River Watershed Protection Plan Implementation (2017),No,"BMP Design
BMP Implementation
Education/Information
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$179,713 ",Yes,On Schedule,Will start on 08/22/2018,Will be Completed On 08/31/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,1,Administration of the FY2017 CWA Section 319(h) Agricultural/Silvicultural Nonpoint Source Mangaement Program,No,"NPS Grants Administration
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$220,204 ",No,,Will start on 10/01/2017,Will be Completed On 09/30/2022
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,2,FY2017 Statewide Agricultural/Silvicultural NPS Management Program ,No,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Watershed Protection and Restoration Implementation
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$1,287,136 ",Yes,,Will start on 10/01/2017,Will be Completed On 09/30/2022
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,3,Continued Implementation of Agricultural Nonpoint Source Components of the Lampasas River Watershed Protection Plan ,No,"BMP Design
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$150,396 ",No,Completed,Will start on 11/01/2017,Will be Completed On 12/31/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,4,Continued Implementation of Agricultural Nonpoint Source Components of the Leon Watershed Protection Plan ,No,"BMP Design
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$148,892 ",No,Completed,Will start on 11/01/2017,Will be Completed On 12/31/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,5,Continued Coordination and Implementation of the Lampasas River Watershed Protection Plan ,No,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$268,324 ",No,,Will start on 10/01/2017,Will be Completed On 04/30/2021
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,6,Continued Implementation of Best Management Practices to Reduce Agricultural Nonpoint Source Pollution in Support of the Arroyo Colorado Watershed Protection Plan,No,"BMP Design
Other Planning
",Agriculture,NOT APPLICABLE (NA),"$200,561 ",No,Completed,Will start on 10/01/2017,Will be Completed On 09/30/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,7,Coordinating Implementation of the Geronimo and Alligator Creeks Watershed Protection Plan ,No,"Education/Information
Other Planning
",Agriculture,NOT APPLICABLE (NA),"$251,526 ",No,,Will start on 10/01/2017,Will be Completed On 03/31/2021
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,8,Surface Water Quality Monitoring in the Geronimo and Alligator Creeks Watershed to Support the Implementation of the Geronimo and Alligator Creeks Watershed Protection Plan ,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$85,460 ",No,,Will start on 10/01/2017,Will be Completed On 01/31/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,9,Surface Water Quality Monitoring to Support Implementation of the Plum Creek Watershed Protection Plan,No,"BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$174,764 ",No,,Will start on 10/01/2017,Will be Completed On 01/31/2020
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,10,Continued Statewide Delivery of the Texas Well Owner Network & Water Resources Education and Outreach for Students and Teachers,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$757,749 ",No,,Will start on 10/01/2017,Will be Completed On 08/31/2023
TX,2017,99623624,TEXAS STATE SOIL AND WATER CONSERVATION BOARD,11,Continued Statewide Delivery of the Lone Star Healthy Streams Program ,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$267,488 ",No,,Will start on 10/01/2017,Will be Completed On 09/30/2020
UT,2017,99818717,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Logan River Restoration Project,No,"BMP Implementation
Education/Information
",Agriculture; Hydromodification; Other NPS Pollution,Implementing a TMDL,"$558,630 ",Yes,Completed,Will start on 10/01/2017,Will be Completed On 06/30/2021
UT,2017,99818717,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,2,FY-2017 Volunteer Monitoring Program- Utah Water Watch I&E,Yes,"Education/Information
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$75,630 ",No,Completed,Will start on 09/30/2017,Will be Completed On 12/12/2019
UT,2017,99818717,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,3,FY-2017 Local Watershed Coordinators,Yes,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$370,000 ",No,Completed,Will start on 07/01/2017,Will be Completed On 06/30/2018
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,1,"DEQ - NPS Pollution Program and Grant Coordination, Planning and Reporting",Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$305,219 ",No,On Schedule,Will start on 01/01/2018,Will be Completed On 06/30/2022
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,2,DCR - Nutrient Management Program,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$256,573 ",Yes,Completed,Will start on 01/01/2018,Will be Completed On 12/31/2018
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,4,DCR - Agricultural Incentives/Cost-Share Program (and State Match),Yes,"Watershed Planning
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$52,756 ",No,Accepted by EPA,Will start on 01/01/2018,Will be Completed On 06/30/2019
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,5,DEQ - TMDL Implementation Program Support,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$420,050 ",No,On Schedule,Will start on 01/01/2018,Will be Completed On 06/30/2022
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,6,DCR - Conservation District Coordination,Yes,"NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$281,005 ",No,Accepted by EPA,Will start on 01/01/2018,Will be Completed On 12/31/2018
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,7,"DCR - Agricultural Geoinformatics, Database Management and Support",Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$38,085 ",No,Accepted by EPA,Will start on 01/01/2018,Will be Completed On 06/30/2019
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,9,Southern Rivers Watershed Roundtable Support,No,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$37,500 ",No,On Schedule,Will start on 07/30/2018,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,10,"DMME - Orphaned and Abandoned Mine Land Inventory, Abatement and Reclamation Program",No,"BMP Design
Education/Information
GIS/Modeling
",Resource Extraction,NOT APPLICABLE (NA),"$60,000 ",No,Accepted by EPA,Will start on 01/01/2018,Will be Completed On 03/31/2019
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,11,DCR - Healthy Waters Program Coordination,Yes,"Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$24,992 ",No,Accepted by EPA,Will start on 01/01/2018,Will be Completed On 06/30/2019
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,12,Water Quality Monitoring and Staff Support for TMDL Implementation,Yes,"BMP Effectiveness Monitoring
Monitoring Design
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$23,574 ",No,Completed,Will start on 07/01/2018,Will be Completed On 12/31/2019
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,14,TMDL Implementation Plan Development and Tracking,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$105,318 ",No,On Schedule,Will start on 07/01/2018,Will be Completed On 06/30/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,15,EPA - Watershed Plan Tracker Report Support Placeholder,No,"Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Accepted by EPA,Will start on 07/01/2017,Will be Completed On 06/30/2020
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,16,TMDL Implementation: North Fork Holston River - Washington County,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$212,502 ",Yes,On Schedule,Will start on 07/01/2017,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,17,"Buffalo, Colliers and Cedar Creeks",No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$43,992 ",Yes,Completed,Will start on 07/01/2017,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,18,Upper York River - Orange County,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$167,152 ",Yes,On Schedule,Will start on 07/01/2017,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,19,South River and Christians Creek,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$32,818 ",Yes,Completed,Will start on 01/01/2018,Will be Completed On 12/31/2020
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,20,Upper Hazel River,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$204,216 ",Yes,On Schedule,Will start on 07/01/2017,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,21,Smith River and Blackberry Creek - Henry County,No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$76,597 ",Yes,Completed,Will start on 12/10/2017,Will be Completed On 09/30/2020
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,22,TMDL Implementation - Coastal Project,No,"BMP Design
BMP Implementation
Education/Information
",Other NPS Pollution,Implementing a TMDL,"$82,500 ",Yes,On Schedule,Will start on 01/01/2018,Will be Completed On 12/31/2021
VA,2017,349917,VA DEPT OF ENVIRONMENTAL QUALITY,23,NPS Projects - TMDL Implementation Program,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$820,650 ",Yes,On Schedule,Will start on 11/01/2018,Will be Completed On 06/30/2022
WA,2017,44910,WASHINGTON DEPARTMENT OF ECOLOGY,1,Nonpoint Policy and Plan Coordination SFY 2018/2019 ,Yes,"Other
NPS State Staff Activities
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$684,340 ",No,,Will start on 07/01/2017,Will be Completed On 06/30/2019
WA,2017,44910,WASHINGTON DEPARTMENT OF ECOLOGY,2,Financial and Data Administration SFY 2018/2019 ,Yes,"NPS Grants Administration
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Agriculture; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$218,629 ",No,,Will start on 07/01/2017,Will be Completed On 06/30/2019
WA,2017,44910,WASHINGTON DEPARTMENT OF ECOLOGY,3,TMDL Nonpoint Education and Outreach SFY2018/2019 ,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$117,610 ",No,,Will start on 07/01/2017,Will be Completed On 06/30/2019
WA,2017,44910,WASHINGTON DEPARTMENT OF ECOLOGY,4,TMDL Development and Implementation SFY 2018/2019,Yes,"Development of TMDLs
NPS State Staff Activities
",,Developing a TMDL implementation plan(s),"$287,763 ",No,,Will start on 07/01/2017,Will be Completed On 06/30/2019
WA,2017,44910,WASHINGTON DEPARTMENT OF ECOLOGY,5,Nonpoint Technical Assistance and Compliance SFY 2018/2019 ,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$650,994 ",No,,Will start on 07/01/2017,Will be Completed On 06/30/2019
