"","nutrient_type","variable","value"
"695","Lake TN","ag",-61.0760047862872
"696","Lake TN","ag",125.115281265989
"697","Lake TN","ag",43.8065673769537
"698","Lake TN","ag",22.086464454353
"699","Lake TN","ag",73.9278494497286
"700","Lake TN","ag",7.4335245087422
"701","Lake TN","ag",73.2820464768407
"702","Lake TN","ag",59.5894063824033
"703","Lake TN","ag",139.93706173612
"704","Lake TN","ag",148.962668370955
"705","Lake TN","ag",59.1066943286571
"706","Lake TN","ag",81.4578928561737
"707","Lake TN","ag",13.5527944973586
"708","Lake TN","ag",56.7511477991329
"709","Lake TN","ag",12.3987826080992
"710","Lake TN","ag",32.1420932318292
"711","Lake TN","ag",39.1294222144526
"712","Lake TN","ag",44.7088985000302
"713","Lake TN","ag",30.4642551027135
"714","Lake TN","ag",-17.8387640367188
"715","Lake TN","ag",65.9769980873707
"716","Lake TN","ag",8.54160989026939
"717","Lake TN","ag",22.5856409260464
"718","Lake TN","ag",-69.6173328726351
"719","Lake TN","ag",20.4638574506792
"720","Lake TN","ag",38.980943811989
"721","Lake TN","ag",11.5076685358463
"722","Lake TN","ag",95.5552238659658
"723","Lake TN","ag",-7.48121324893575
"724","Lake TN","ag",41.4943015159336
"725","Lake TN","ag",-13.3315668738955
"726","Lake TN","ag",108.675045838195
"727","Lake TN","ag",85.7725450809998
"728","Lake TN","ag",89.1595998716383
"729","Lake TN","ag",-66.5600297472881
"730","Lake TN","ag",-14.5736309367768
"731","Lake TN","ag",9.04322856788689
"732","Lake TN","ag",62.1274205254246
"733","Lake TN","ag",-8.27796310727312
"734","Lake TN","ag",-45.8724231599202
"735","Lake TN","ag",71.2793505598292
"736","Lake TN","ag",155.480469718815
"737","Lake TN","ag",48.9811474714882
"738","Lake TN","ag",75.0266066980899
"739","Lake TN","ag",36.1913242198705
"740","Lake TN","ag",139.017825660911
"741","Lake TN","ag",122.336493150601
"742","Lake TN","ag",29.2649880062578
"743","Lake TN","ag",53.673906999082
"744","Lake TN","ag",112.952117875429
"745","Lake TN","ag",-9.60200607842215
"746","Lake TN","ag",106.983961129493
"747","Lake TN","ag",28.5998510311603
"748","Lake TN","ag",19.1139267266986
"749","Lake TN","ag",14.629609223115
"750","Lake TN","ag",22.9261538447231
"751","Lake TN","ag",-9.80584074160632
"752","Lake TN","ag",-52.6660872628454
"753","Lake TN","ag",-76.3756809164119
"754","Lake TN","ag",-11.1496471125325
"755","Lake TN","ag",34.7582176647017
"756","Lake TN","ag",75.3184206280915
"757","Lake TN","ag",118.751773544584
"758","Lake TN","ag",-22.0699268658477
"759","Lake TN","ag",127.020614349902
"760","Lake TN","ag",26.4645385882727
"761","Lake TN","ag",18.0516217297581
"762","Lake TN","ag",-16.7993368176709
"763","Lake TN","ag",26.8244620185275
"764","Lake TN","ag",83.9612154960127
"765","Lake TN","ag",110.087443663915
"766","Lake TN","ag",48.1125040224575
"767","Lake TN","ag",110.462358930059
"768","Lake TN","ag",33.2792751432569
"769","Lake TN","ag",-36.6563398823537
"770","Lake TN","ag",84.6801788714817
"771","Lake TN","ag",88.8614811423683
"772","Lake TN","ag",10.4865313551533
"773","Lake TN","ag",109.816494289172
"774","Lake TN","ag",53.0918781519204
"775","Lake TN","ag",73.8680959513939
"776","Lake TN","ag",55.8000987302121
"777","Lake TN","ag",35.2086815195261
"778","Lake TN","ag",32.5349536525102
"779","Lake TN","ag",69.1874456713863
"780","Lake TN","ag",136.553781844911
"781","Lake TN","ag",86.5107700481812
"782","Lake TN","ag",85.8144328145923
"783","Lake TN","ag",-7.76029106688202
"784","Lake TN","ag",-50.6159427799437
"785","Lake TN","ag",-5.27027171872861
"786","Lake TN","ag",-127.411309890415
"787","Lake TN","ag",37.5231043991009
"788","Lake TN","ag",101.550844321553
"789","Lake TN","ag",81.7644578430325
"790","Lake TN","ag",18.7086988668219
"791","Lake TN","ag",89.2017597201985
"792","Lake TN","ag",-69.4027271493331
"793","Lake TN","ag",20.9759203377133
"794","Lake TN","ag",-1.19992127736511
"795","Lake TN","ag",97.8375429523229
"796","Lake TN","ag",25.1402626877541
"797","Lake TN","ag",45.6750134665533
"798","Lake TN","ag",76.8128868079696
"799","Lake TN","ag",5.17103189330215
"800","Lake TN","ag",70.3181360793539
"801","Lake TN","ag",21.2416566481188
"802","Lake TN","ag",-81.7035025322051
"803","Lake TN","ag",50.9710075076942
"804","Lake TN","ag",145.307718088641
"805","Lake TN","ag",77.7433794505505
"806","Lake TN","ag",133.360577801631
"807","Lake TN","ag",59.5071476487749
"808","Lake TN","ag",72.2093115474318
"809","Lake TN","ag",105.820380405212
"810","Lake TN","ag",-25.6145333685962
"811","Lake TN","ag",48.0510531993527
"812","Lake TN","ag",75.7870672654168
"813","Lake TN","ag",81.4272844643283
"814","Lake TN","ag",58.7799505771745
"815","Lake TN","ag",78.3395252851229
"816","Lake TN","ag",39.8934933846968
"817","Lake TN","ag",34.4438196731663
"818","Lake TN","ag",55.7485000479788
"819","Lake TN","ag",40.2037962870309
"820","Lake TN","ag",1.35134127952933
"821","Lake TN","ag",79.8139115170064
"822","Lake TN","ag",16.740949422693
"823","Lake TN","ag",49.9897116647816
"824","Lake TN","ag",114.731294910901
"825","Lake TN","ag",14.111884309522
"826","Lake TN","ag",49.7244645930239
"827","Lake TN","ag",16.9093557340756
"828","Lake TN","ag",67.4627558972682
"829","Lake TN","ag",76.6459730390509
"830","Lake TN","ag",78.9921050002067
"831","Lake TN","ag",42.2756717989848
"832","Lake TN","ag",-22.7381260278249
"833","Lake TN","ag",-10.0847372518436
"834","Lake TN","ag",-7.94303931180529
"835","Lake TN","ag",52.8020760381015
"836","Lake TN","ag",42.308100880242
"837","Lake TN","ag",49.495812752618
"838","Lake TN","ag",-38.6314789274656
"839","Lake TN","ag",43.6154342821724
"840","Lake TN","ag",45.5871582140402
"841","Lake TN","ag",24.9339943836037
"842","Lake TN","ag",36.8945625967788
"843","Lake TN","ag",6.59984333762666
"844","Lake TN","ag",41.1165959536529
"845","Lake TN","ag",35.4312976872142
"846","Lake TN","ag",13.7786889756397
"847","Lake TN","ag",66.5272750837291
"848","Lake TN","ag",113.333198701085
"849","Lake TN","ag",25.1290000979655
"850","Lake TN","ag",74.3618412066606
"851","Lake TN","ag",63.4107961035882
"852","Lake TN","ag",39.1033022539366
"853","Lake TN","ag",106.254981387188
"854","Lake TN","ag",37.8078476602575
"855","Lake TN","ag",90.5287115348162
"856","Lake TN","ag",52.6531933752279
"857","Lake TN","ag",72.1601834354736
"858","Lake TN","ag",117.782635893894
"859","Lake TN","ag",-44.68495683489
"860","Lake TN","ag",157.827057253786
"861","Lake TN","ag",0.127962631475791
"862","Lake TN","ag",63.3583514239984
"863","Lake TN","ag",46.7530794393891
"864","Lake TN","ag",20.5275618783557
"865","Lake TN","ag",89.9089534606166
"866","Lake TN","ag",149.67247825467
"867","Lake TN","ag",31.1075098023463
"868","Lake TN","ag",23.3305807069303
"869","Lake TN","ag",58.6526640282427
"870","Lake TN","ag",-16.0826122481049
"871","Lake TN","ag",14.4293634892121
"872","Lake TN","ag",60.425825489416
"873","Lake TN","ag",69.2745782077094
"874","Lake TN","ag",-3.75504475045518
"875","Lake TN","ag",102.943468624546
"876","Lake TN","ag",180.584338385799
"877","Lake TN","ag",21.7707649175515
"878","Lake TN","ag",43.2041309785967
"879","Lake TN","ag",-35.9344724040367
"880","Lake TN","ag",173.506129395178
"881","Lake TN","ag",6.29120308243936
"882","Lake TN","ag",76.8693601017663
"883","Lake TN","ag",-37.7250973834624
"884","Lake TN","ag",17.0264114989532
"885","Lake TN","ag",17.9890365045456
"886","Lake TN","ag",85.586182208555
"887","Lake TN","ag",55.1163823744868
"888","Lake TN","ag",82.7951101907271
"889","Lake TN","ag",26.0240272466788
"890","Lake TN","ag",-48.0465224010018
"891","Lake TN","ag",64.0898205945031
"892","Lake TN","ag",69.091215921696
"893","Lake TN","ag",36.8584201937774
"894","Lake TN","ag",46.4042228232333
"895","Lake TN","ag",-38.9595639343443
"896","Lake TN","ag",138.915726357286
"897","Lake TN","ag",55.096813380634
"898","Lake TN","ag",37.4040495224116
"899","Lake TN","ag",2.7470301608399
"900","Lake TN","ag",33.9530760244874
"901","Lake TN","ag",13.0342697754652
"902","Lake TN","ag",205.507212682478
"903","Lake TN","ag",58.7877826090506
"904","Lake TN","ag",49.6562102135188
"905","Lake TN","ag",56.6199603942629
"906","Lake TN","ag",72.5221839325655
"907","Lake TN","ag",27.6865631811948
"908","Lake TN","ag",88.9328699914375
"909","Lake TN","ag",8.99306270504236
"910","Lake TN","ag",18.6951555055407
"911","Lake TN","ag",47.4604284247818
"912","Lake TN","ag",17.7898529129365
"913","Lake TN","ag",-56.9150581973103
"914","Lake TN","ag",-23.0208327198468
"915","Lake TN","ag",24.6576686278697
"916","Lake TN","ag",55.2486984306997
"917","Lake TN","ag",47.9453858771193
"918","Lake TN","ag",119.143648579376
"919","Lake TN","ag",9.5773939371165
"920","Lake TN","ag",-33.1557889457644
"921","Lake TN","ag",48.6529075599623
"922","Lake TN","ag",41.949504665305
"923","Lake TN","ag",-29.051562055007
"924","Lake TN","ag",59.2006931745158
"925","Lake TN","ag",3.07724592521984
"926","Lake TN","ag",56.0542197975486
"927","Lake TN","ag",24.2321403678326
"928","Lake TN","ag",106.775137894337
"929","Lake TN","ag",35.7785139318882
"930","Lake TN","ag",-27.019121502107
"931","Lake TN","ag",50.4989932011211
"932","Lake TN","ag",81.1894866809094
"933","Lake TN","ag",28.2076564675318
"934","Lake TN","ag",9.38603026327207
"935","Lake TN","ag",-65.9536023954043
"936","Lake TN","ag",54.3861979133674
"937","Lake TN","ag",60.4465455277246
"938","Lake TN","ag",-5.86627447693089
"939","Lake TN","ag",109.632523401022
"940","Lake TN","ag",62.5511944229524
"941","Lake TN","ag",54.8519101066807
"942","Lake TN","ag",95.6450175053847
"943","Lake TN","ag",66.7108454073395
"944","Lake TN","ag",-6.8661039593142
"945","Lake TN","ag",-16.0467673432769
"946","Lake TN","ag",0.783402727847843
"947","Lake TN","ag",-14.2109906038147
"948","Lake TN","ag",-147.207735471537
"949","Lake TN","ag",-8.95241764451423
"950","Lake TN","ag",78.8228619025826
"951","Lake TN","ag",24.0457467892342
"952","Lake TN","ag",43.0945708787111
"953","Lake TN","ag",66.7728966421228
"954","Lake TN","ag",30.9696557893906
"955","Lake TN","ag",-44.3264604785477
"956","Lake TN","ag",115.681226303279
"957","Lake TN","ag",-3.68262128562037
"958","Lake TN","ag",-0.867429014785047
"959","Lake TN","ag",58.7058334414097
"960","Lake TN","ag",16.9254396182487
"961","Lake TN","ag",15.2218115007375
"962","Lake TN","ag",60.494210055796
"963","Lake TN","ag",-12.6399687509737
"964","Lake TN","ag",87.8520934285051
"965","Lake TN","ag",-16.4726113976004
"966","Lake TN","ag",33.5262369414824
"967","Lake TN","ag",-65.3520435515884
"968","Lake TN","ag",27.2525099269492
"969","Lake TN","ag",59.9670452372156
"970","Lake TN","ag",146.059639783013
"971","Lake TN","ag",-5.80479477717069
"972","Lake TN","ag",60.9836924347062
"973","Lake TN","ag",38.7123691515033
"974","Lake TN","ag",40.8881682222653
"975","Lake TN","ag",-39.4223547500928
"976","Lake TN","ag",187.920103815891
"977","Lake TN","ag",55.022471466105
"978","Lake TN","ag",29.9645992341138
"979","Lake TN","ag",-16.7751836814728
"980","Lake TN","ag",30.9226566538084
"981","Lake TN","ag",25.0317688779729
"982","Lake TN","ag",-7.33490590171584
"983","Lake TN","ag",-4.84656126833771
"984","Lake TN","ag",38.3135180983556
"985","Lake TN","ag",78.2794708535729
"986","Lake TN","ag",101.073573546404
"987","Lake TN","ag",24.5271492055924
"988","Lake TN","ag",76.9650020578082
"989","Lake TN","ag",67.5097615935577
"990","Lake TN","ag",-37.3158222829498
"991","Lake TN","ag",58.4329281744568
"992","Lake TN","ag",-94.8338958100714
"993","Lake TN","ag",49.6676371131713
"994","Lake TN","ag",55.406174100468
"995","Lake TN","ag",7.12378708045996
"996","Lake TN","ag",68.9860878525463
"997","Lake TN","ag",77.206263599719
"998","Lake TN","ag",8.81290492909968
"999","Lake TN","ag",-49.2110715079928
"1000","Lake TN","ag",33.0132048271587
"1001","Lake TN","feed.delta",33.0755662815409
"1002","Lake TN","feed.delta",8.16135084617201
"1003","Lake TN","feed.delta",19.9409531684313
"1004","Lake TN","feed.delta",38.7566495815654
"1005","Lake TN","feed.delta",-3.66173251922204
"1006","Lake TN","feed.delta",50.8582578533324
"1007","Lake TN","feed.delta",37.7534979777965
"1008","Lake TN","feed.delta",5.15227589719378
"1009","Lake TN","feed.delta",-25.3141766475918
"1010","Lake TN","feed.delta",33.888519689008
"1011","Lake TN","feed.delta",12.3246861452704
"1012","Lake TN","feed.delta",26.1686083932641
"1013","Lake TN","feed.delta",-12.2373163409657
"1014","Lake TN","feed.delta",42.5455856745013
"1015","Lake TN","feed.delta",29.3615718782841
"1016","Lake TN","feed.delta",14.8594867065152
"1017","Lake TN","feed.delta",20.9857471461767
"1018","Lake TN","feed.delta",15.872534808839
"1019","Lake TN","feed.delta",9.28949492408058
"1020","Lake TN","feed.delta",51.7262657521928
"1021","Lake TN","feed.delta",12.4255173131683
"1022","Lake TN","feed.delta",46.0748223567046
"1023","Lake TN","feed.delta",27.9505839136483
"1024","Lake TN","feed.delta",21.0019994905035
"1025","Lake TN","feed.delta",19.1555805479395
"1026","Lake TN","feed.delta",18.2614870329534
"1027","Lake TN","feed.delta",31.5565759807261
"1028","Lake TN","feed.delta",39.6708435169326
"1029","Lake TN","feed.delta",53.8271326984991
"1030","Lake TN","feed.delta",11.8451390054582
"1031","Lake TN","feed.delta",52.9658927673946
"1032","Lake TN","feed.delta",58.1860360463184
"1033","Lake TN","feed.delta",12.5028312082073
"1034","Lake TN","feed.delta",44.1812936576984
"1035","Lake TN","feed.delta",32.7812759784039
"1036","Lake TN","feed.delta",42.9605016805386
"1037","Lake TN","feed.delta",10.1779979855606
"1038","Lake TN","feed.delta",40.6795805004578
"1039","Lake TN","feed.delta",28.4105967856163
"1040","Lake TN","feed.delta",44.300079798885
"1041","Lake TN","feed.delta",28.9761494330392
"1042","Lake TN","feed.delta",-0.728367716052626
"1043","Lake TN","feed.delta",49.7475517610787
"1044","Lake TN","feed.delta",29.3204845761821
"1045","Lake TN","feed.delta",-15.7593736148207
"1046","Lake TN","feed.delta",74.7156329515347
"1047","Lake TN","feed.delta",70.9762794393884
"1048","Lake TN","feed.delta",10.1385587617414
"1049","Lake TN","feed.delta",53.8921245372852
"1050","Lake TN","feed.delta",57.3251278057381
"1051","Lake TN","feed.delta",-3.81223347478998
"1052","Lake TN","feed.delta",-14.5048702124572
"1053","Lake TN","feed.delta",13.5585407180867
"1054","Lake TN","feed.delta",9.23785689287036
"1055","Lake TN","feed.delta",26.2406899967718
"1056","Lake TN","feed.delta",39.1686333177013
"1057","Lake TN","feed.delta",63.8666476852974
"1058","Lake TN","feed.delta",3.83792773684251
"1059","Lake TN","feed.delta",14.6523984645934
"1060","Lake TN","feed.delta",38.4315083259971
"1061","Lake TN","feed.delta",29.922484046569
"1062","Lake TN","feed.delta",36.7386922453046
"1063","Lake TN","feed.delta",44.5877003608056
"1064","Lake TN","feed.delta",17.8086496148983
"1065","Lake TN","feed.delta",14.4934818953135
"1066","Lake TN","feed.delta",28.3011717969791
"1067","Lake TN","feed.delta",33.0270431177485
"1068","Lake TN","feed.delta",17.5471773811687
"1069","Lake TN","feed.delta",0.746270919834355
"1070","Lake TN","feed.delta",29.9669066124205
"1071","Lake TN","feed.delta",11.9876029473024
"1072","Lake TN","feed.delta",-2.59552322429519
"1073","Lake TN","feed.delta",2.59145662356436
"1074","Lake TN","feed.delta",22.7797862564472
"1075","Lake TN","feed.delta",9.41101237217655
"1076","Lake TN","feed.delta",11.2986332466283
"1077","Lake TN","feed.delta",15.4392235821862
"1078","Lake TN","feed.delta",7.56966423421729
"1079","Lake TN","feed.delta",4.02093308998804
"1080","Lake TN","feed.delta",11.2304147334726
"1081","Lake TN","feed.delta",45.8487164876819
"1082","Lake TN","feed.delta",19.5473033310406
"1083","Lake TN","feed.delta",26.5318893445729
"1084","Lake TN","feed.delta",108.967935460169
"1085","Lake TN","feed.delta",11.3355632830842
"1086","Lake TN","feed.delta",20.8959608836571
"1087","Lake TN","feed.delta",24.221121325281
"1088","Lake TN","feed.delta",47.0828082324063
"1089","Lake TN","feed.delta",36.8457767077383
"1090","Lake TN","feed.delta",4.1125241917322
"1091","Lake TN","feed.delta",14.1865234907485
"1092","Lake TN","feed.delta",10.0984707659529
"1093","Lake TN","feed.delta",31.5448737532468
"1094","Lake TN","feed.delta",60.4817338176351
"1095","Lake TN","feed.delta",20.856804880836
"1096","Lake TN","feed.delta",19.2516871739243
"1097","Lake TN","feed.delta",40.2770902564652
"1098","Lake TN","feed.delta",39.1666180794471
"1099","Lake TN","feed.delta",35.9204104192215
"1100","Lake TN","feed.delta",31.1025814458472
"1101","Lake TN","feed.delta",4.05471840815609
"1102","Lake TN","feed.delta",52.978718927366
"1103","Lake TN","feed.delta",-13.8580858140645
"1104","Lake TN","feed.delta",25.6746644824117
"1105","Lake TN","feed.delta",46.1891650641657
"1106","Lake TN","feed.delta",20.8568964931866
"1107","Lake TN","feed.delta",29.0865769698482
"1108","Lake TN","feed.delta",5.70525074154824
"1109","Lake TN","feed.delta",37.9116348627317
"1110","Lake TN","feed.delta",18.9070513802288
"1111","Lake TN","feed.delta",45.0753123504123
"1112","Lake TN","feed.delta",16.0651341309217
"1113","Lake TN","feed.delta",20.3811146113743
"1114","Lake TN","feed.delta",61.6274488237892
"1115","Lake TN","feed.delta",38.4805504495702
"1116","Lake TN","feed.delta",28.7404865647986
"1117","Lake TN","feed.delta",18.3517668080122
"1118","Lake TN","feed.delta",31.4707997816287
"1119","Lake TN","feed.delta",22.8767716223878
"1120","Lake TN","feed.delta",13.025543042565
"1121","Lake TN","feed.delta",17.9224114018899
"1122","Lake TN","feed.delta",36.1237955261563
"1123","Lake TN","feed.delta",57.992711635432
"1124","Lake TN","feed.delta",47.687419186089
"1125","Lake TN","feed.delta",21.4794136217303
"1126","Lake TN","feed.delta",35.1402686840436
"1127","Lake TN","feed.delta",28.2597933741935
"1128","Lake TN","feed.delta",22.4976574266176
"1129","Lake TN","feed.delta",35.0608957169965
"1130","Lake TN","feed.delta",25.4519222745572
"1131","Lake TN","feed.delta",13.309900916686
"1132","Lake TN","feed.delta",35.9448750697396
"1133","Lake TN","feed.delta",14.6357190972989
"1134","Lake TN","feed.delta",18.0581915439163
"1135","Lake TN","feed.delta",-0.4897184444741
"1136","Lake TN","feed.delta",31.0130221643301
"1137","Lake TN","feed.delta",57.4566356065903
"1138","Lake TN","feed.delta",12.7755052733143
"1139","Lake TN","feed.delta",33.6025340957623
"1140","Lake TN","feed.delta",40.0107942596623
"1141","Lake TN","feed.delta",7.8007419209681
"1142","Lake TN","feed.delta",7.5415053168015
"1143","Lake TN","feed.delta",28.343097100018
"1144","Lake TN","feed.delta",16.0989271641805
"1145","Lake TN","feed.delta",25.4859263928733
"1146","Lake TN","feed.delta",16.3548646084841
"1147","Lake TN","feed.delta",48.6723968110876
"1148","Lake TN","feed.delta",47.6551622819654
