"date","state","tn","tn.flag","tn.qa.flag","tp","tp.flag","tp.qa.flag","site.type","lat","lon","siteID","weight"
2012-07-16,"OK",3140,"","",327,"","","PROB",35.17758601,-96.36676849,"NLA12_OK-296",349.6923077
2012-07-19,"IN",556,"","",16,"","","PROB",39.27760527,-86.21213767,"NLA12_IN-116",685.7762136
2012-07-19,"AZ",571,"","",38,"","","PROB",32.8056793,-109.8626777,"NLA12_AZ-140",8.518404325
2012-07-19,"AL",449,"","",56,"","","PROB",33.7624784,-86.05315833,"NLA12_AL-103",51.33189892
2012-07-19,"OH",208,"","",8,"","","PROB",39.05604224,-82.69067345,"NLA12_OH-127",22.92435556
2012-07-19,"NH",125,"","",7,"","","PROB",42.99011487,-72.07432508,"NLA12_NH-109",57.11156925
2012-07-19,"MD",271,"","",5,"","","PROB",39.68564758,-79.23041764,"NLA12_MD-103",15.42027947
2012-07-19,"TX",609,"","",39,"","","PROB",31.58749658,-98.62250327,"NLA12_TX-182",24.85716519
2012-07-19,"RI",376,"","",37,"","","PROB",41.77464309,-71.44686035,"NLA12_RI-111",54.09699676
2012-07-19,"NV",206,"","",20,"","","PROB",39.24114932,-117.1658183,"NLA12_NV-144",4.087870376
2012-07-19,"GA",425,"","",157,"","","PROB",33.29924834,-81.8952677,"NLA12_GA-102",1148.622872
2012-07-18,"ME",300,"","",6,"","","PROB",44.52528541,-69.98649383,"NLA12_ME-114",185.2928907
2012-07-20,"MT",166,"","",11,"","","PROB",47.68287539,-112.4617662,"NLA12_MT-106",6.113320325
2012-07-18,"CO",398,"","",5,"","","PROB",40.25822853,-105.604528,"NLA12_CO-119",111.2858011
2012-07-20,"CO",235,"","",15,"","","PROB",40.33707955,-105.1266943,"NLA12_CO-106",19.12157378
2012-07-22,"NE",923,"","",219,"","","PROB",40.06311139,-99.29220135,"NLA12_NE-101",8.264109252
2012-07-23,"ND",1564,"","",153,"","","PROB",46.83158041,-99.7647378,"NLA12_ND-114",58.97169537
2012-07-23,"SD",1841,"","",304,"","","PROB",44.47740626,-99.31405069,"NLA12_SD-133",41.84216115
2012-07-23,"CA",152,"LAB_1","",4.1,"NDLAB_2","ND","PROB",39.36848919,-120.322472,"NLA12_CA-200",17.23202013
2012-07-23,"UT",114,"","",6,"","","PROB",40.58885713,-111.5899784,"NLA12_UT-203",2.938915931
2012-07-23,"AL",344,"","",37,"","","PROB",32.51586852,-87.86108477,"NLA12_AL-104",101.4910459
2012-07-23,"NE",1905,"","",144,"","","PROB",41.03542015,-96.83772744,"NLA12_NE-106",86.73979847
2012-07-23,"IN",1051,"","",58,"","","PROB",41.07631805,-86.46293011,"NLA12_IN-108",11.61891674
2012-07-23,"IA",531,"","",151,"","","PROB",42.62364617,-95.19096081,"NLA12_IA-120",6.018682365
2012-07-23,"MS",440,"","",54,"","","PROB",30.4715671,-88.61299272,"NLA12_MS-103",181.7692234
2012-07-21,"AL",376,"","",25,"","","PROB",33.29204144,-87.3913824,"NLA12_AL-101",20.28888476
2012-07-22,"AL",379,"","",33,"","","PROB",33.36486204,-88.16688028,"NLA12_AL-112",546.5717263
2012-07-24,"NH",254,"","",20,"","","PROB",43.83668383,-71.09323178,"NLA12_NH-101",187.0910369
2012-07-24,"MN",766,"","",28,"","","PROB",46.98806594,-94.46779773,"NLA12_MN-126",916.6078921
2012-07-24,"WY",63,"","",42,"","","PROB",43.89903221,-110.6733784,"NLA12_WY-124",23.96943009
2012-07-24,"ND",2830,"","",176,"","","PROB",46.89273141,-99.416505,"NLA12_ND-109",219.5959167
2012-07-24,"IL",1198,"","",109,"","","PROB",38.75131255,-89.99244717,"NLA12_IL-120",133.8869592
2012-07-23,"AR",920,"","",88,"","","PROB",34.53435079,-92.26882632,"NLA12_AR-101",140.6756261
2012-07-24,"AL",1078,"","",58,"","","PROB",31.62154629,-88.35373896,"NLA12_AL-105",83.37696313
2012-07-24,"CO",744,"","",45,"","","PROB",37.28488371,-104.3381595,"NLA12_CO-129",329.2857143
2012-07-24,"OK",1180,"","",17,"","","PROB",34.28477821,-97.17097192,"NLA12_OK-119",2.684319352
2012-07-24,"MN",531,"","",41,"","","PROB",46.39269586,-95.90356295,"NLA12_MN-141",152.1457896
2012-07-24,"MS",760,"","",82,"","","PROB",30.82268187,-89.77545127,"NLA12_MS-126",355.5231534
2012-07-24,"NE",4163,"","",1399,"","","PROB",40.32809914,-96.53200107,"NLA12_NE-110",86.73979847
2012-07-24,"MT",849,"","",82,"","","PROB",45.26371788,-108.0421145,"NLA12_WY-102",2.453551099
2012-07-24,"AR",476,"","",34,"","","PROB",33.07556301,-92.66059625,"NLA12_AR-105",549.2845394
2012-07-25,"VA",179,"","",19,"","","PROB",36.94402045,-82.20326629,"NLA12_VA-104",47.31527597
2012-07-25,"MN",791,"","",40,"","","PROB",46.23642761,-94.33290643,"NLA12_MN-110",173.6545526
2012-07-24,"ID",51,"","",9,"","","PROB",43.94034156,-114.9417467,"NLA12_ID-210",3.290387433
2012-07-23,"ID",29,"","",23,"","","PROB",44.29971223,-115.2539785,"NLA12_ID-145",3.290387433
2012-07-25,"SD",2400,"","",147,"","","PROB",44.8826344,-99.74168521,"NLA12_SD-189",3.685285196
2012-07-24,"MO",1318,"","",97,"","","PROB",37.80745621,-94.20729855,"NLA12_MO-101",117.4122258
2012-07-25,"ND",6200,"","",1254,"","","PROB",47.06803402,-99.0799129,"NLA12_ND-149",23.47027919
2012-07-25,"ND",3373,"","",333,"","","PROB",47.13839584,-99.13252314,"NLA12_ND-164",14.22247897
2012-07-24,"ME",300,"","",10,"","","PROB",44.43398548,-69.38994854,"NLA12_ME-134",168.2222222
2012-07-24,"CA",162,"LAB_1","",4.1,"NDLAB_2","ND","PROB",39.76106147,-120.7127085,"NLA12_CA-166",17.23202013
2012-07-25,"MN",2049,"","",86,"","","PROB",46.2537416,-95.9373614,"NLA12_MN-157",112.8362996
2012-07-25,"MS",296,"","",21,"","","PROB",31.30627821,-89.43517179,"NLA12_MS-105",67.11887169
2012-07-25,"NE",2109,"","",225,"","","PROB",41.38619711,-96.48110256,"NLA12_NE-129",27.9086655
2012-07-26,"NH",196,"","",11,"","","PROB",42.73918269,-71.9370297,"NLA12_NH-112",312.5
2012-07-25,"IN",803,"","",17,"","","PROB",41.32176444,-85.76856768,"NLA12_IN-160",8.10995549
2012-07-25,"IN",1116,"","",11,"","","PROB",41.38935735,-85.83056287,"NLA12_IN-172",3.829073692
2012-07-26,"IN",616,"","",32,"","","PROB",41.28458229,-85.69379508,"NLA12_IN-128",4.906636023
2012-07-25,"IL",705,"","",45,"","","PROB",39.44330979,-89.95992399,"NLA12_IL-109",51.36939535
2012-07-26,"ND",3333,"","",279,"","","PROB",47.08352059,-99.22730879,"NLA12_ND-193",14.22247897
2012-07-25,"CT",244,"","",18,"","","PROB",41.3389906,-72.48613163,"NLA12_CT-107",12.00907059
2012-07-26,"SD",1369,"","",357,"","","PROB",44.32204695,-99.73243077,"NLA12_SD-165",41.84216115
2012-07-25,"GA",221,"","",15,"","","PROB",34.13780782,-84.64845153,"NLA12_GA-104",6.518021597
2012-07-26,"VA",550,"","",40,"","","PROB",38.55750724,-78.96983242,"NLA12_VA-126",581.6
2012-07-26,"AL",510,"","",62,"","","PROB",33.88200988,-85.9316179,"NLA12_AL-114",150.3432224
2012-07-26,"SD",1993,"","",366,"","","PROB",45.0770889,-101.643063,"NLA12_SD-132",4.286270167
2012-07-26,"IA",1800,"","",684,"","","PROB",43.46131869,-95.17250624,"NLA12_IA-102",33.33269929
2012-07-25,"ME",400,"","",15,"","","PROB",44.85554819,-69.23749986,"NLA12_ME-109",9.081937449
2012-07-25,"RI",316,"","",25,"","","PROB",41.56342191,-71.48058008,"NLA12_RI-102",8.836714195
2012-07-26,"MT",930,"","",74,"","","PROB",46.04062349,-110.6921749,"NLA12_MT-160",8.443021761
2012-07-26,"MT",160,"","",28,"","","PROB",46.6246241,-110.7383363,"NLA12_MT-156",8.443021761
2012-07-26,"AZ",628,"","",234,"","","PROB",34.3606808,-109.363087,"NLA12_AZ-107",11.19040339
2012-07-26,"CO",61,"","",11,"","","PROB",39.22067903,-106.3916958,"NLA12_CO-125",329.2857143
2012-07-27,"ID",53,">HTH","H",15,"","","PROB",43.99802567,-114.8891906,"NLA12_ID-142",12.10496977
2012-07-26,"ID",33,"","",9,"","","PROB",44.10981036,-114.9661056,"NLA12_ID-158",12.10496977
2012-07-25,"ID",38,"","",13,"","","PROB",43.97945187,-114.8776554,"NLA12_ID-215",5.355105547
2012-07-27,"ND",3680,"","",839,"","","PROB",46.71384398,-100.1527425,"NLA12_ND-129",15.3598521
2012-07-26,"TX",601,"","",95,"","","PROB",32.83672651,-96.71957959,"NLA12_TX-114",57.13150156
2012-07-27,"NY",694,"","",124,"","","PROB",41.33989604,-73.67007006,"NLA12_NY-0108",2058.828785
2012-07-27,"TX",1013,"","",17,"","","PROB",29.12694253,-95.58166196,"NLA12_TX-205",22.92651159
2012-07-29,"WY",88,"","",18,"","","PROB",43.29630511,-109.845187,"NLA12_WY-120",23.96943009
2012-07-26,"WY",44,"","",15,"","","PROB",42.73351246,-109.0932442,"NLA12_WY-117",41.73986963
2012-07-28,"WY",50,"","",12,"","","PROB",42.94833295,-109.8038839,"NLA12_WY-103",25.31266838
2012-07-27,"MS",1019,"","",153,"","","PROB",31.70540961,-91.3744959,"NLA12_MS-101",181.7692234
2012-07-29,"MS",506,"","",37,"","","PROB",33.59308863,-88.51092696,"NLA12_MS-112",639.2
2012-07-28,"MS",6188,"","",1689,"","","PROB",32.3095501,-89.02325769,"NLA12_MS-125",639.2
2012-07-27,"SD",1223,"","",346,"","","PROB",45.09124999,-100.4923803,"NLA12_SD-212",148.3322364
2012-07-30,"ND",2085,"","",88,"","","PROB",47.0742784,-99.63065416,"NLA12_ND-103",219.5959167
2012-07-30,"VT",343,"","",20,"","","PROB",44.67386066,-73.36140792,"NLA12_VT-103",22.5834189
2012-07-30,"ND",2713,"","",317,"","","PROB",47.20188944,-99.35239064,"NLA12_ND-172",14.22247897
2012-07-30,"MD",5800,"","",50,"","","PROB",39.24393515,-75.8567384,"NLA12_MD-118",17.07045644
2012-07-30,"FL",4763,"","",132,"","","PROB",28.62012601,-81.62390666,"NLA12_FL-103",11.7393443
2012-07-28,"FL",854,"","",70,"","","PROB",30.43458497,-84.56553879,"NLA12_FL-108",11.7393443
2012-07-30,"ID",665,"","",58,"","","PROB",43.07839868,-112.6936589,"NLA12_ID-166",3.290387433
2012-07-30,"ME",200,"","",6,"","","PROB",44.0417217,-70.52594229,"NLA12_ME-110",106.9001716
2012-07-30,"MS",456,"","",20,"","","PROB",34.31385713,-88.59472024,"NLA12_MS-128",355.5231534
2012-07-30,"SD",804,"","",39,"","","PROB",43.76821042,-103.5171508,"NLA12_SD-107",14.83052899
2012-07-30,"VA",1084,"","",70,"","","PROB",37.12263436,-77.63606476,"NLA12_VA-102",47.31527597
2012-07-31,"ND",1981,"","",53,"","","PROB",47.17341262,-99.77111166,"NLA12_ND-160",14.22247897
2012-07-31,"NH",450,"","",18,"","","PROB",42.94554682,-71.23683903,"NLA12_NH-107",89.38304634
2012-07-31,"IN",840,"","",53,"","","PROB",39.25666178,-86.37285788,"NLA12_IN-127",3.829073692
2012-07-30,"ID",954,"","",44,"","","PROB",43.33129134,-113.9282985,"NLA12_ID-110",15.8529176
2012-07-31,"SD",2238,"","",390,"","","PROB",43.18429344,-104.0197793,"NLA12_SD-119",9.59308085
2012-07-31,"MD",570,"","",42,"","","PROB",39.13192095,-77.1313764,"NLA12_MD-108",9.290044322
2012-07-31,"ND",5738,"","",599,"","","PROB",48.72020198,-102.1149998,"NLA12_ND-194",48.94956326
2012-07-30,"OR",171,"","",20,"","","PROB",43.85416637,-124.1467548,"NLA12_OR-129",13.16103073
2012-07-31,"VA",1555,"","",124,"","","PROB",37.29642181,-76.61317204,"NLA12_VA-119",14.87174094
2012-07-31,"ME",300,"","",6,"","","PROB",44.5061147,-70.72230229,"NLA12_ME-106",97.0831352
2012-07-31,"MS",270,"","",20,"","","PROB",34.65376674,-88.72219988,"NLA12_MS-113",56.50172108
2012-07-31,"OH",2129,"","",572,"","","PROB",40.37248248,-84.34011043,"NLA12_OH-102",31.11033857
2012-07-31,"MN",659,"","",38,"","","PROB",46.70148609,-95.74794403,"NLA12_MN-104",157.7072156
2012-07-31,"MN",1699,"","",82,"","","PROB",47.64384931,-96.24137504,"NLA12_MN-131",47.22768958
2012-07-31,"IN",1359,"","",46,"","","PROB",39.60815568,-84.97150743,"NLA12_IN-111",7.1217646
2012-08-01,"MN",1885,"","",69,"","","PROB",46.73240071,-96.07604509,"NLA12_MN-143",520.1463072
2012-08-01,"CT",278,"","",15,"","","PROB",41.84051817,-72.10979305,"NLA12_CT-126",12.00907059
2012-08-01,"IN",568,"","",20,"","","PROB",41.57991404,-84.92317079,"NLA12_IN-101",47.64100274
2012-08-01,"VA",731,"","",64,"","","PROB",37.30188244,-76.82107103,"NLA12_VA-106",141.638501
2012-08-01,"ID",1369,"","",175,"","","PROB",42.26037727,-111.4707171,"NLA12_ID-203",4.894451307
2012-07-31,"ID",1040,"","",82,"","","PROB",42.89525373,-111.9638056,"NLA12_ID-122",5.355105547
2012-08-01,"IN",428,"","",19,"","","PROB",38.12291459,-86.64595821,"NLA12_IN-130",3.829073692
2012-07-31,"ID",696,"","",79,"","","PROB",44.21474968,-111.6155136,"NLA12_ID-198",12.10496977
2012-07-30,"IN",558,"","",16,"","","PROB",41.69099262,-85.02355495,"NLA12_IN-113",7.1217646
2012-08-01,"UT",473,"","",27,"","","PROB",39.36385445,-110.8011068,"NLA12_UT-167",2.938915931
2012-08-01,"PA",780,"","",52,"","","PROB",40.92316393,-75.16195457,"NLA12_PA-117",727
2012-08-01,"ME",300,"","",6,"","","PROB",45.33651721,-70.66750065,"NLA12_ME-103",106.9001716
2012-08-01,"OK",810,"","",7,"","","PROB",34.22797787,-96.41805312,"NLA12_OK-288",47.27999775
2012-08-01,"OR",173,"","",18,"","","PROB",43.63193717,-124.1791887,"NLA12_OR-107",59.87855623
2012-08-01,"MS",503,"","",21,"","","PROB",34.0051522,-89.76398489,"NLA12_MS-116",86.11680828
2012-07-31,"OR",181,"","",12,"","","PROB",43.50524621,-124.2304141,"NLA12_OR-145",10.54789854
2012-08-01,"MT",166,"","",23,"","","PROB",45.86918044,-113.5489263,"NLA12_MT-110",1282.04641
2012-07-31,"MT",249,"","",11,"","","PROB",45.57835886,-113.0032413,"NLA12_MT-152",35.0913092
2012-07-31,"WY",59,"","",14,"","","PROB",42.71197472,-109.1788711,"NLA12_WY-133",28.33824247
2012-08-02,"IN",2256,"","",411,"","","PROB",40.15369416,-85.64595131,"NLA12_IN-147",140.0869565
2012-08-02,"VA",691,"","",159,"","","PROB",37.29244811,-77.89349456,"NLA12_VA-101",47.31527597
2012-08-02,"OH",845,"","",41,"","","PROB",41.05566632,-81.54576139,"NLA12_OH-137",16.94408889
2012-08-02,"TX",869,"","",60,"","","PROB",32.81786479,-94.66358144,"NLA12_TX-113",7.741669458
2012-08-02,"UT",266,"","",17,"","","PROB",39.70682362,-111.2933692,"NLA12_UT-196",0.718756614
2012-08-02,"ND",4213,"","",67,"","","PROB",48.6652108,-103.0632567,"NLA12_ND-202",23.47027919
2012-08-01,"ND",1875,"","",78,"","","PROB",48.87733825,-99.97954534,"NLA12_ND-198",98.69635068
2012-08-02,"ND",4781,"","",359,"","","PROB",48.54728662,-99.18516789,"NLA12_ND-190",44.96344247
2012-08-02,"ME",300,"","",11,"","","PROB",43.84598141,-70.89131484,"NLA12_ME-121",67.86911934
2012-08-02,"OH",1395,"","",289,"","","PROB",40.17663921,-84.26522022,"NLA12_OH-134",92.69413335
2012-08-02,"ID",1636,"","",147,"","","PROB",42.24331356,-111.8494043,"NLA12_ID-104",15.8529176
2012-08-01,"CO",255,"","",84,"","","PROB",37.67328141,-107.1127777,"NLA12_CO-121",329.2857143
2012-08-02,"WA",1573,"","",180,"","","PROB",47.31085035,-121.29956,"NLA12_WA-102",92.29875177
2012-08-02,"CO",538,"","",33,"","","PROB",37.31623199,-107.1129943,"NLA12_CO-117",48.6430474
2012-08-03,"WY",468,"","",51,"","","PROB",41.15233931,-110.8249531,"NLA12_WY-115",23.96943009
2012-08-06,"ND",1373,"","",91,"","","PROB",47.08001327,-99.73058586,"NLA12_ND-145",50.62373399
2012-08-06,"IN",1190,"","",38,"","","PROB",41.4463142,-87.16882512,"NLA12_IN-134",19.97556585
2012-08-06,"ME",300,"","",7,"","","PROB",44.4160406,-70.26430126,"NLA12_ME-130",104.1015843
2012-08-06,"ND",1140,"","",36,"","","PROB",46.61482047,-101.8950983,"NLA12_ND-131",15.3598521
2012-08-06,"MT",41,"","",16,"","","PROB",46.11821631,-113.37464,"NLA12_MT-124",36.41053135
2012-08-06,"SD",2563,"","",554,"","","PROB",43.20148574,-99.61980464,"NLA12_SD-147",4.286270167
2012-08-06,"OR",288,"","",48,"","","PROB",44.68126963,-118.0520874,"NLA12_OR-105",16.08017148
2012-08-06,"MN",1453,"","",54,"","","PROB",45.30812879,-95.10304092,"NLA12_MN-121",173.6545526
2012-08-06,"DE",1296,"","",129,"","","PROB",39.42401394,-75.68735124,"NLA12_DE-101",16.14145448
2012-08-07,"SD",1888,"","",475,"","","PROB",43.27872203,-99.65508754,"NLA12_SD-137",148.3322364
2012-08-07,"TX",896,"","",111,"","","PROB",30.00954296,-97.82158001,"NLA12_TX-104",51.88490557
2012-07-26,"WI",900,"","",28,"","","PROB",44.92260841,-89.03917287,"NLA12_WI-144",214.1847151
2012-08-07,"MN",1364,"","",152,"","","PROB",45.40861219,-96.62584248,"NLA12_MN-119",5.9182122
2012-08-07,"CA",114,"LAB_1","",4.1,"NDLAB_2","ND","PROB",37.95383641,-120.4968436,"NLA12_CA-119",20.86922853
2012-08-07,"OR",578,"","",288,"","","PROB",44.36264218,-117.6939324,"NLA12_OR-154",17.02350715
2012-08-07,"MN",688,"","",36,"","","PROB",46.43683525,-93.95778597,"NLA12_MN-103",157.7072156
2012-08-08,"IN",836,"","",31,"","","PROB",41.27216801,-85.53933209,"NLA12_IN-144",3.829073692
2012-08-06,"IN",630,"","",21,"","","PROB",41.3210911,-85.75191291,"NLA12_IN-110",7.1217646
2012-08-07,"IN",890,"","",40,"","","PROB",41.41470487,-86.47339356,"NLA12_IN-105",21.44809265
2012-08-07,"ID",311,"","",63,"","","PROB",44.96411515,-116.4630194,"NLA12_ID-101",18.81939011
2012-08-08,"OK",2850,"","",209,"","","PROB",34.6436102,-97.85282397,"NLA12_OK-292",42.66863825
2012-08-08,"MN",633,"","",48,"","","PROB",45.91935185,-95.39679944,"NLA12_MN-106",8.464641162
2012-08-08,"MN",544,"","",56,"","","PROB",46.41942533,-95.84002249,"NLA12_MN-115",427.097736
2012-08-08,"AL",248,"","",27,"","","PROB",30.97184148,-88.0527428,"NLA12_AL-113",83.37696313
2012-08-08,"NC",650,"","",36,"","","PROB",34.93290273,-77.10482994,"NLA12_NC-104",160.3763419
2012-08-08,"IN",650,"","",18,"","","PROB",41.13163711,-86.26617418,"NLA12_IN-164",19.97556585
2012-08-08,"ME",200,"","",4,"","","PROB",44.87942422,-68.22634141,"NLA12_ME-101",106.9001716
2012-08-07,"ME",300,"","",5,"","","PROB",44.87076276,-67.58003846,"NLA12_ME-126",69.70784816
2012-08-08,"NE",4450,"","",277,"","","PROB",41.7876174,-102.5218866,"NLA12_NE-107",42.24916263
2012-08-08,"OR",348,"","",125,"","","PROB",43.93094187,-118.1543661,"NLA12_OR-112",16.08017148
2012-08-08,"VA",356,"","",24,"","","PROB",36.70331908,-76.61370171,"NLA12_VA-112",181.929181
2012-08-08,"VA",2005,"","",112,"","","PROB",36.91780892,-76.15174455,"NLA12_VA-123",59.84003387
2012-08-07,"MI",720,"","",23,"","","PROB",46.50629005,-86.25490374,"NLA12_MI-150",70.40204082
2012-08-08,"GA",626,"","",46,"","","PROB",32.18276667,-83.17085941,"NLA12_GA-111",159.8251092
2012-08-09,"IN",578,"","",37,"","","PROB",41.28698824,-85.78290582,"NLA12_IN-102",12.79382035
2012-08-09,"IN",614,"","",29,"","","PROB",41.22553211,-85.65005694,"NLA12_IN-106",31.46598573
2012-08-08,"MI",513,"","",21,"","","PROB",46.79211529,-88.25774765,"NLA12_MI-125",68.23819077
2012-08-08,"UT",199,"","",23,"","","PROB",40.8207594,-110.3898186,"NLA12_UT-118",2.938915931
2012-08-09,"CT",205,"","",19,"","","PROB",41.67757315,-73.14469782,"NLA12_CT-103",11.34216716
2012-08-09,"MN",2358,"","",243,"","","PROB",44.2618758,-93.82457124,"NLA12_MN-177",96.00719303
2012-08-08,"PA",530,"","",37,"","","PROB",40.15293661,-74.79768626,"NLA12_PA-108",53.03929921
2012-08-09,"TX",633,"","",34,"","","PROB",32.5933156,-98.31780702,"NLA12_TX-116",212.7434931
2012-08-07,"IN",1280,"","",112,"","","PROB",40.9751033,-87.51101929,"NLA12_IN-166",3.829073692
2012-08-09,"WI",10300,"","",1730,"","","PROB",42.94678195,-89.4096945,"NLA12_WI-134",11.27556298
2012-08-09,"OR",1199,"","",452,"","","PROB",43.41399799,-119.4104723,"NLA12_OR-102",14.9151949
2012-08-08,"AR",656,"","",39,"","","PROB",33.81796398,-94.05998348,"NLA12_AR-109",549.2845394
2012-08-09,"AR",175,"","",30,"","","PROB",35.5624593,-93.63756822,"NLA12_AR-104",174.9925497
2012-08-09,"FL",874,"","",58,"","","PROB",28.56416506,-81.77977349,"NLA12_FL-130",202.6065083
2012-08-09,"MN",1580,"","",172,"","","PROB",45.07766113,-94.8104013,"NLA12_MN-167",58.70618576
2012-08-09,"NC",294,"","",19,"","","PROB",35.21458872,-79.40360361,"NLA12_NC-127",16.41763141
2012-08-09,"ME",400,"","",10,"","","PROB",45.33344114,-69.26658734,"NLA12_ME-120",67.86911934
2012-08-09,"AZ",1055,"","",259,"","","PROB",35.02357175,-111.4006586,"NLA12_AZ-103",6.498899383
2012-08-10,"FL",1471,"","",44,"","","PROB",28.09204922,-81.70722184,"NLA12_FL-102",11.7393443
2012-08-08,"CO",90,"","",14,"","","PROB",37.54114004,-107.5965489,"NLA12_CO-133",48.6430474
2012-08-10,"MN",900,"","",40,"","","PROB",46.19672628,-94.57418003,"NLA12_MN-160",916.6078921
2012-08-10,"IN",1308,"","",148,"","","PROB",39.77712835,-86.53665008,"NLA12_IN-159",19.97556585
2012-08-10,"NE",838,"","",140,"","","PROB",41.95667791,-103.5261925,"NLA12_NE-111",15.60063964
2012-08-11,"FL",1421,"","",77,"","","PROB",28.8388165,-81.26992474,"NLA12_FL-109",11.7393443
2012-08-12,"FL",2853,"","",81,"","","PROB",28.89574438,-81.83982976,"NLA12_FL-105",11.7393443
2012-08-12,"NE",1905,"","",128,"","","PROB",42.92365358,-102.0414043,"NLA12_NE-112",15.60063964
2012-08-10,"UT",230,"","",28,"","","PROB",40.4581066,-111.4811121,"NLA12_UT-218",1.293761905
2012-08-12,"SC",263,"","",22,"","","PROB",33.67943225,-81.34046836,"NLA12_SC-112",120.5098518
2012-08-10,"NC",1623,"","",140,"","","PROB",35.11601421,-80.26303923,"NLA12_NC-124",77.61062119
2012-08-11,"NC",788,"","",58,"","","PROB",35.22405538,-78.81547137,"NLA12_NC-115",77.61062119
2012-08-13,"SD",3863,"","",336,"","","PROB",43.07985221,-98.08073782,"NLA12_SD-131",4.286270167
2012-08-13,"ND",3590,"","",432,"","","PROB",47.17037042,-99.24800631,"NLA12_ND-156",14.22247897
2012-08-05,"WY",306,"","",31,"","","PROB",42.80153184,-109.4608964,"NLA12_WY-116",28.33824247
2012-08-13,"SC",349,"","",51,"","","PROB",33.46313824,-80.3893452,"NLA12_SC-118",13.45498345
2012-08-14,"IN",733,"","",44,"","","PROB",41.35308847,-85.44887465,"NLA12_IN-120",8.10995549
2012-08-13,"IN",1416,"","",107,"","","PROB",41.71697825,-85.65916761,"NLA12_IN-145",19.97556585
2012-08-14,"FL",445,"","",21,"","","PROB",27.84218818,-81.50927927,"NLA12_FL-110",1099.714286
2012-08-13,"FL",1279,"","",50,"","","PROB",28.02489816,-81.41000805,"NLA12_FL-126",198.9483352
2012-08-14,"MO",476,"","",42,"","","PROB",38.0883808,-91.45203505,"NLA12_MO-105",27.79480188
2012-08-13,"MO",354,"","",29,"","","PROB",38.4288935,-91.48070368,"NLA12_MO-110",50.38275521
2012-08-14,"ID",310,"","",54,"","","PROB",48.7562708,-116.0903859,"NLA12_ID-112",3.290387433
2012-08-13,"IN",661,"","",35,"","","PROB",41.57991404,-84.92317079,"NLA12_IN-101",47.64100274
2012-08-14,"WA",256,"","",15,"","","PROB",48.70871678,-122.3273101,"NLA12_WA-109",92.29875177
2012-08-13,"CA",322,"LAB_1","",4.1,"NDLAB_2","ND","PROB",39.11326334,-120.4389061,"NLA12_CA-103",158.1456211
2012-08-13,"ME",300,"","",8,"","","PROB",45.63439161,-70.36642133,"NLA12_ME-102",106.9001716
2012-08-13,"OR",29,"","",9,"","","PROB",43.73000902,-122.0435795,"NLA12_OR-109",11.79973534
2012-08-14,"IN",758,"","",51,"","","PROB",41.48115412,-85.34084746,"NLA12_IN-149",3.829073692
2012-08-14,"IN",6600,"","",962,"","","PROB",39.76766233,-85.75665952,"NLA12_IN-179",19.97556585
2012-08-14,"IN",285,"","",11,"","","PROB",41.74894691,-84.84254259,"NLA12_IN-187",8.10995549
2012-08-14,"ME",400,"","",13,"","","PROB",45.50588593,-69.95373547,"NLA12_ME-116",69.70784816
2012-08-14,"MN",1756,"","",132,"","","PROB",45.42532395,-95.48193854,"NLA12_MN-152",152.1457896
2012-08-14,"MT",29,"","",8,"","","PROB",47.05943881,-113.9378325,"NLA12_MT-140",35.0913092
2012-08-14,"NE",9088,"","",455,"","","PROB",42.55808515,-100.5237021,"NLA12_NE-125",35.96074546
2012-08-14,"SC",779,"","",44,"","","PROB",33.03614283,-79.984084,"NLA12_SC-102",205.2016728
2012-08-15,"IL",1350,"","",69,"","","PROB",37.82087568,-88.90132266,"NLA12_IL-112",1019.5
2012-08-14,"CA",83.9,"LAB_1","",4.1,"NDLAB_2","ND","PROB",39.013583,-121.0410833,"NLA12_CA-111",20.86922853
2012-08-14,"SD",5419,"","",294,"","","PROB",42.72586493,-96.80951269,"NLA12_SD-115",25.76864803
2012-08-14,"MN",2894,"","",159,"","","PROB",44.19518716,-93.9005398,"NLA12_MN-112",264.3869367
2012-08-14,"WI",2030,">HT (2)H","H",24,"","","PROB",44.3329463,-89.18303988,"NLA12_WI-161",214.1847151
2012-08-14,"MN",3875,"","",259,"","","PROB",45.17625487,-95.15019259,"NLA12_MN-135",43.59310615
2012-08-14,"OR",170,"","",23,"","","PROB",43.56495608,-121.9830847,"NLA12_OR-128",17.02350715
2012-08-15,"CT",311,"","",28,"","","PROB",41.65348504,-73.20748141,"NLA12_CT-108",12.00907059
2012-08-15,"NY",524,"","",53,"","","PROB",43.62876093,-73.42646982,"NLA12_NY-0104",73.92562962
2012-08-15,"MD",2343,"","",165,"","","PROB",38.37558017,-75.60016513,"NLA12_MD-104",6.639062368
2012-08-15,"WA",749,"","",62,"","","PROB",48.56842531,-123.0735207,"NLA12_WA-133",15.37306086
2012-08-15,"CO",185,"","",9,"","","PROB",39.64574357,-106.1674308,"NLA12_CO-130",329.2857143
2012-08-14,"UT",281,"","",12,"","","PROB",41.92315669,-111.6571345,"NLA12_UT-126",2.938915931
2012-08-15,"NE",8475,"","",374,"","","PROB",42.51739225,-100.5028037,"NLA12_NE-121",20.93149912
2012-08-15,"VA",815,"","",81,"","","PROB",37.15479457,-77.52050059,"NLA12_VA-127",28.73571413
