"","policy","nutreint_type","variable","value"
"5574","criteria","Lake TP","new_value",-0.444431660359922
"5575","tmdl","Lake TP","new_value",-4.54178176184442
"5576","319","Lake TP","new_value",-0.000745860061541201
"5577","criteria","Lake TP","new_value",0.641851454790292
"5578","tmdl","Lake TP","new_value",-7.92231086231848
"5579","319","Lake TP","new_value",-0.00136288365102604
"5580","criteria","Lake TP","new_value",1.01029658073644
"5581","tmdl","Lake TP","new_value",7.75052760802422
"5582","319","Lake TP","new_value",0.000991451076113164
"5583","criteria","Lake TP","new_value",-0.982413531534828
"5584","tmdl","Lake TP","new_value",-4.20708968535414
"5585","319","Lake TP","new_value",0.00101837963115606
"5586","criteria","Lake TP","new_value",0.300009206167269
"5587","tmdl","Lake TP","new_value",11.2133497036805
"5588","319","Lake TP","new_value",-0.00134993739441528
"5589","criteria","Lake TP","new_value",2.18525705843273
"5590","tmdl","Lake TP","new_value",-1.18684552713333
"5591","319","Lake TP","new_value",-0.00205250787524879
"5592","criteria","Lake TP","new_value",0.977839099278703
"5593","tmdl","Lake TP","new_value",-32.3856042372239
"5594","319","Lake TP","new_value",0.000977612331899351
"5595","criteria","Lake TP","new_value",0.0602112183210526
"5596","tmdl","Lake TP","new_value",-5.74944032922426
"5597","319","Lake TP","new_value",-0.00208861021689897
"5598","criteria","Lake TP","new_value",0.463024911686758
"5599","tmdl","Lake TP","new_value",-34.0342788158783
"5600","319","Lake TP","new_value",-0.000476068816300574
"5601","criteria","Lake TP","new_value",1.97184884571075
"5602","tmdl","Lake TP","new_value",-3.1656459493721
"5603","319","Lake TP","new_value",-0.00245352549453431
"5604","criteria","Lake TP","new_value",1.08913121256946
"5605","tmdl","Lake TP","new_value",-11.7192517995239
"5606","319","Lake TP","new_value",-0.00198108936633232
"5607","criteria","Lake TP","new_value",1.24442300279584
"5608","tmdl","Lake TP","new_value",4.66958891914853
"5609","319","Lake TP","new_value",-0.000818726033707995
"5610","criteria","Lake TP","new_value",3.77632364178338
"5611","tmdl","Lake TP","new_value",-54.4783031730987
"5612","319","Lake TP","new_value",-0.00160022024455734
"5613","criteria","Lake TP","new_value",2.21996728573128
"5614","tmdl","Lake TP","new_value",-27.9431251606493
"5615","319","Lake TP","new_value",-0.00103837790886389
"5616","criteria","Lake TP","new_value",2.05791351585748
"5617","tmdl","Lake TP","new_value",-7.01188563771494
"5618","319","Lake TP","new_value",-0.000785407668650523
"5619","criteria","Lake TP","new_value",1.00192260423245
"5620","tmdl","Lake TP","new_value",-7.92499621828417
"5621","319","Lake TP","new_value",-0.000417621387227993
"5622","criteria","Lake TP","new_value",0.23310574528905
"5623","tmdl","Lake TP","new_value",7.55958415120678
"5624","319","Lake TP","new_value",-0.00272063103550781
"5625","criteria","Lake TP","new_value",6.12788183419818
"5626","tmdl","Lake TP","new_value",-7.5852146910664
"5627","319","Lake TP","new_value",-0.000789105653491883
"5628","criteria","Lake TP","new_value",2.90738120328542
"5629","tmdl","Lake TP","new_value",13.0691364572599
"5630","319","Lake TP","new_value",-0.000923669805052751
"5631","criteria","Lake TP","new_value",-0.560481693277247
"5632","tmdl","Lake TP","new_value",-11.5825085542075
"5633","319","Lake TP","new_value",-0.000131675642916636
"5634","criteria","Lake TP","new_value",0.773179265509933
"5635","tmdl","Lake TP","new_value",-6.41132181001339
"5636","319","Lake TP","new_value",-0.00258348456519692
"5637","criteria","Lake TP","new_value",2.21111585502524
"5638","tmdl","Lake TP","new_value",18.1530200330607
"5639","319","Lake TP","new_value",-0.000497149375185294
"5640","criteria","Lake TP","new_value",3.73611032432771
"5641","tmdl","Lake TP","new_value",-4.02461348363115
"5642","319","Lake TP","new_value",-0.000127663964642952
"5643","criteria","Lake TP","new_value",0.524870818425459
"5644","tmdl","Lake TP","new_value",-4.6120921638974
"5645","319","Lake TP","new_value",-0.000481231446979578
"5646","criteria","Lake TP","new_value",0.721603646095671
"5647","tmdl","Lake TP","new_value",-4.96602588819171
"5648","319","Lake TP","new_value",-0.00200840778543992
"5649","criteria","Lake TP","new_value",1.63329946728383
"5650","tmdl","Lake TP","new_value",-9.6245763006322
"5651","319","Lake TP","new_value",-0.00653778894500556
"5652","criteria","Lake TP","new_value",2.60299548036436
"5653","tmdl","Lake TP","new_value",-11.1671284832367
"5654","319","Lake TP","new_value",-0.000110151531908545
"5655","criteria","Lake TP","new_value",1.32488038964679
"5656","tmdl","Lake TP","new_value",3.12510196057661
"5657","319","Lake TP","new_value",-0.000603630251243379
"5658","criteria","Lake TP","new_value",-0.408883687478947
"5659","tmdl","Lake TP","new_value",-13.5272472161435
"5660","319","Lake TP","new_value",-0.00100700112305749
"5661","criteria","Lake TP","new_value",0.547042583506874
"5662","tmdl","Lake TP","new_value",63.9015680520978
"5663","319","Lake TP","new_value",-0.002259915902232
"5664","criteria","Lake TP","new_value",5.38464138645067
"5665","tmdl","Lake TP","new_value",2.33807361443905
"5666","319","Lake TP","new_value",0.000855066131779445
"5667","criteria","Lake TP","new_value",1.055366888667
"5668","tmdl","Lake TP","new_value",-15.0447939217021
"5669","319","Lake TP","new_value",3.92458490537983e-05
"5670","criteria","Lake TP","new_value",-1.31888387456004
"5671","tmdl","Lake TP","new_value",15.4363482825104
"5672","319","Lake TP","new_value",0.00135873872468002
"5673","criteria","Lake TP","new_value",2.24922815475839
"5674","tmdl","Lake TP","new_value",-5.5569515567238
"5675","319","Lake TP","new_value",-0.0014456630767786
"5676","criteria","Lake TP","new_value",0.172225823174537
"5677","tmdl","Lake TP","new_value",-4.8089018532727
"5678","319","Lake TP","new_value",-0.00282423126761622
"5679","criteria","Lake TP","new_value",5.22050368132785
"5680","tmdl","Lake TP","new_value",8.6193886417754
"5681","319","Lake TP","new_value",-0.000394870953047029
"5682","criteria","Lake TP","new_value",-0.163472694444448
"5683","tmdl","Lake TP","new_value",-10.8299132444853
"5684","319","Lake TP","new_value",-0.000214621710457497
"5685","criteria","Lake TP","new_value",2.17613541539892
"5686","tmdl","Lake TP","new_value",-7.45005992849354
"5687","319","Lake TP","new_value",0.000607884795168136
"5688","criteria","Lake TP","new_value",1.88589000530918
"5689","tmdl","Lake TP","new_value",-27.5219875026797
"5690","319","Lake TP","new_value",-0.00368139146963081
"5691","criteria","Lake TP","new_value",-0.649887895315733
"5692","tmdl","Lake TP","new_value",-3.45771850597509
"5693","319","Lake TP","new_value",-0.000844311097082785
"5694","criteria","Lake TP","new_value",2.81480313219851
"5695","tmdl","Lake TP","new_value",0.908600906034527
"5696","319","Lake TP","new_value",-0.00138688603495332
"5697","criteria","Lake TP","new_value",0.513021398863842
"5698","tmdl","Lake TP","new_value",9.69322231260388
"5699","319","Lake TP","new_value",-0.000763329136023084
"5700","criteria","Lake TP","new_value",3.89913715620182
"5701","tmdl","Lake TP","new_value",-6.07836426361386
"5702","319","Lake TP","new_value",-0.00038678524450895
"5703","criteria","Lake TP","new_value",0.206017635718429
"5704","tmdl","Lake TP","new_value",-8.15856200133423
"5705","319","Lake TP","new_value",-0.000921900181249379
"5706","criteria","Lake TP","new_value",2.67425888627356
"5707","tmdl","Lake TP","new_value",-2.44338004256954
"5708","319","Lake TP","new_value",-0.00126659840129078
"5709","criteria","Lake TP","new_value",1.39029391266609
"5710","tmdl","Lake TP","new_value",-0.215499143960167
"5711","319","Lake TP","new_value",0.000363196256684927
"5712","criteria","Lake TP","new_value",-0.863246304219479
"5713","tmdl","Lake TP","new_value",-14.6097467507234
"5714","319","Lake TP","new_value",0.00127078048172207
"5715","criteria","Lake TP","new_value",0.190607113574143
"5716","tmdl","Lake TP","new_value",8.67603417590144
"5717","319","Lake TP","new_value",0.000966980042519434
"5718","criteria","Lake TP","new_value",-1.35252075089342
"5719","tmdl","Lake TP","new_value",-21.5356692152926
"5720","319","Lake TP","new_value",-0.000288185217166702
"5721","criteria","Lake TP","new_value",3.22906914254126
"5722","tmdl","Lake TP","new_value",-5.01567882419049
"5723","319","Lake TP","new_value",-0.000567780605263257
"5724","criteria","Lake TP","new_value",-1.383197071911
"5725","tmdl","Lake TP","new_value",8.11167013820723
"5726","319","Lake TP","new_value",-0.00496342841730332
"5727","criteria","Lake TP","new_value",6.62565550335226
"5728","tmdl","Lake TP","new_value",-0.00885092349134275
"5729","319","Lake TP","new_value",-0.00264643094602197
"5730","criteria","Lake TP","new_value",-0.132516057723366
"5731","tmdl","Lake TP","new_value",-10.4469354496233
"5732","319","Lake TP","new_value",0.00128107617326477
"5733","criteria","Lake TP","new_value",-0.513618959820104
"5734","tmdl","Lake TP","new_value",3.85051636167536
"5735","319","Lake TP","new_value",-0.0008660798255375
"5736","criteria","Lake TP","new_value",4.58235877455227
"5737","tmdl","Lake TP","new_value",-15.4472464880638
"5738","319","Lake TP","new_value",-0.000580952053408636
"5739","criteria","Lake TP","new_value",2.17923334094037
"5740","tmdl","Lake TP","new_value",-14.333770660173
"5741","319","Lake TP","new_value",-0.000449827385618576
"5742","criteria","Lake TP","new_value",0.696998157770835
"5743","tmdl","Lake TP","new_value",0.0809324505092392
"5744","319","Lake TP","new_value",-0.000983696471970851
"5745","criteria","Lake TP","new_value",-0.8494187414217
"5746","tmdl","Lake TP","new_value",-7.62040827242106
"5747","319","Lake TP","new_value",8.39138694647258e-05
"5748","criteria","Lake TP","new_value",1.12993392989994
"5749","tmdl","Lake TP","new_value",10.7573023037035
"5750","319","Lake TP","new_value",-0.000850095408555178
"5751","criteria","Lake TP","new_value",0.328339734779566
"5752","tmdl","Lake TP","new_value",-23.8091823194337
"5753","319","Lake TP","new_value",-0.00134246983073341
"5754","criteria","Lake TP","new_value",-0.648720706725092
"5755","tmdl","Lake TP","new_value",-4.60751673387309
"5756","319","Lake TP","new_value",0.000133041428314803
"5757","criteria","Lake TP","new_value",2.51252882014489
"5758","tmdl","Lake TP","new_value",9.02103626687355
"5759","319","Lake TP","new_value",0.00146629751400782
"5760","criteria","Lake TP","new_value",0.0400243602950762
"5761","tmdl","Lake TP","new_value",17.4100850296667
"5762","319","Lake TP","new_value",-0.000826308532208555
"5763","criteria","Lake TP","new_value",1.59076015076511
"5764","tmdl","Lake TP","new_value",-7.51035716172312
"5765","319","Lake TP","new_value",-0.00125614634540926
"5766","criteria","Lake TP","new_value",0.610609243456981
"5767","tmdl","Lake TP","new_value",-28.9162772274581
"5768","319","Lake TP","new_value",-0.00116404006915283
"5769","criteria","Lake TP","new_value",-0.466390915783453
"5770","tmdl","Lake TP","new_value",-4.9755980531298
"5771","319","Lake TP","new_value",-0.00139427251156754
"5772","criteria","Lake TP","new_value",1.04855334493061
"5773","tmdl","Lake TP","new_value",-8.52880636317673
"5774","319","Lake TP","new_value",-0.00105721341352226
"5775","criteria","Lake TP","new_value",-1.49914082649649
"5776","tmdl","Lake TP","new_value",-9.37746855308516
"5777","319","Lake TP","new_value",-0.000782154086964779
"5778","criteria","Lake TP","new_value",2.27476444407641
"5779","tmdl","Lake TP","new_value",3.26727217468326
"5780","319","Lake TP","new_value",-0.000898072571707662
"5781","criteria","Lake TP","new_value",0.682447579245876
"5782","tmdl","Lake TP","new_value",-2.80579941462059
"5783","319","Lake TP","new_value",0.00115788608760909
"5784","criteria","Lake TP","new_value",2.52443815744754
"5785","tmdl","Lake TP","new_value",-14.8985394055645
"5786","319","Lake TP","new_value",0.000632912643536795
"5787","criteria","Lake TP","new_value",3.14085800738427
"5788","tmdl","Lake TP","new_value",-21.2684946281975
"5789","319","Lake TP","new_value",-0.000320701416857729
"5790","criteria","Lake TP","new_value",0.990233474055761
"5791","tmdl","Lake TP","new_value",-3.16827641547851
"5792","319","Lake TP","new_value",-0.000770106824909677
"5793","criteria","Lake TP","new_value",0.196310917921933
"5794","tmdl","Lake TP","new_value",-7.55755437144978
"5795","319","Lake TP","new_value",-0.000239733025140156
"5796","criteria","Lake TP","new_value",-0.138773063743577
"5797","tmdl","Lake TP","new_value",-4.33960511019054
"5798","319","Lake TP","new_value",0.000142812786174908
"5799","criteria","Lake TP","new_value",0.939891181470838
"5800","tmdl","Lake TP","new_value",1.35279760863382
"5801","319","Lake TP","new_value",-0.000334113838238687
"5802","criteria","Lake TP","new_value",0.82082425166047
"5803","tmdl","Lake TP","new_value",-10.8725626638126
"5804","319","Lake TP","new_value",-0.00226935701957003
"5805","criteria","Lake TP","new_value",1.00809450979271
"5806","tmdl","Lake TP","new_value",0.884728414930968
"5807","319","Lake TP","new_value",-0.00160371565661169
"5808","criteria","Lake TP","new_value",0.350221224106156
"5809","tmdl","Lake TP","new_value",11.6731545867217
"5810","319","Lake TP","new_value",-0.00353265429881889
"5811","criteria","Lake TP","new_value",1.75321839644281
"5812","tmdl","Lake TP","new_value",-7.58433661345838
"5813","319","Lake TP","new_value",0.000118117296484755
"5814","criteria","Lake TP","new_value",0.546832410804261
"5815","tmdl","Lake TP","new_value",-5.6940583316041
"5816","319","Lake TP","new_value",-0.000990485943880317
"5817","criteria","Lake TP","new_value",0.431751813323799
"5818","tmdl","Lake TP","new_value",-10.7353728660609
"5819","319","Lake TP","new_value",-0.00357839833659835
"5820","criteria","Lake TP","new_value",1.42253612629177
"5821","tmdl","Lake TP","new_value",6.12344980088468
"5822","319","Lake TP","new_value",-0.000982349719918282
"5823","criteria","Lake TP","new_value",-0.722665611845392
"5824","tmdl","Lake TP","new_value",0.923491327736837
"5825","319","Lake TP","new_value",-0.000640299880718732
"5826","criteria","Lake TP","new_value",-0.149686605126495
"5827","tmdl","Lake TP","new_value",18.002899263119
"5828","319","Lake TP","new_value",-0.00267650840906701
"5829","criteria","Lake TP","new_value",2.79227792227661
"5830","tmdl","Lake TP","new_value",1.55327940179394
"5831","319","Lake TP","new_value",-7.14246911215905e-05
"5832","criteria","Lake TP","new_value",-1.19154155911861
"5833","tmdl","Lake TP","new_value",-4.57511897088655
"5834","319","Lake TP","new_value",-0.00353145725010724
"5835","criteria","Lake TP","new_value",1.17117687876685
"5836","tmdl","Lake TP","new_value",-8.5728335341416
"5837","319","Lake TP","new_value",0.000474167356752344
"5838","criteria","Lake TP","new_value",0.825891569087691
"5839","tmdl","Lake TP","new_value",6.36311185247772
"5840","319","Lake TP","new_value",0.0009826396074102
"5841","criteria","Lake TP","new_value",3.15517204379773
"5842","tmdl","Lake TP","new_value",5.66302362536411
"5843","319","Lake TP","new_value",0.000188484511121439
"5844","criteria","Lake TP","new_value",2.11186654097151
"5845","tmdl","Lake TP","new_value",1.8883585387045
"5846","319","Lake TP","new_value",-0.000493523960370796
"5847","criteria","Lake TP","new_value",-0.470530308525589
"5848","tmdl","Lake TP","new_value",2.65080931758285
"5849","319","Lake TP","new_value",0.000416035405162528
"5850","criteria","Lake TP","new_value",-0.0314240408234815
"5851","tmdl","Lake TP","new_value",2.75422881939342
"5852","319","Lake TP","new_value",-0.00184771504956785
"5853","criteria","Lake TP","new_value",-0.0945444578241024
"5854","tmdl","Lake TP","new_value",-19.3406297497153
