"","policy","nutrient_type","variable","value"
"1566","criteria","Lake TN","new_coef",-3.95738204684022
"1567","tmdl","Lake TN","new_coef",-3.38056180696578
"1568","319","Lake TN","new_coef",-1.17930234520265
"1569","criteria","Lake TN","new_coef",5.67235729939175
"1570","tmdl","Lake TN","new_coef",2.3927241931648
"1571","319","Lake TN","new_coef",4.47959704496778
"1572","criteria","Lake TN","new_coef",-12.2254050987086
"1573","tmdl","Lake TN","new_coef",0.850650028445467
"1574","319","Lake TN","new_coef",-1.3426912282944
"1575","criteria","Lake TN","new_coef",1.28922788424659
"1576","tmdl","Lake TN","new_coef",-3.80773070121654
"1577","319","Lake TN","new_coef",-6.23631496096504
"1578","criteria","Lake TN","new_coef",12.4579724544717
"1579","tmdl","Lake TN","new_coef",-2.32476534841056
"1580","319","Lake TN","new_coef",-0.145932849391818
"1581","criteria","Lake TN","new_coef",4.13454569756569
"1582","tmdl","Lake TN","new_coef",-2.8171871761268
"1583","319","Lake TN","new_coef",-3.09330236757789
"1584","criteria","Lake TN","new_coef",8.19532556464682
"1585","tmdl","Lake TN","new_coef",-2.25232121118652
"1586","319","Lake TN","new_coef",2.35925120729825
"1587","criteria","Lake TN","new_coef",-1.35091484758851
"1588","tmdl","Lake TN","new_coef",0.823479192985468
"1589","319","Lake TN","new_coef",-1.02655255141391
"1590","criteria","Lake TN","new_coef",11.7565173195287
"1591","tmdl","Lake TN","new_coef",-2.72055522986225
"1592","319","Lake TN","new_coef",-1.9467650876262
"1593","criteria","Lake TN","new_coef",3.32256780550434
"1594","tmdl","Lake TN","new_coef",-0.768857578353502
"1595","319","Lake TN","new_coef",-1.99127549748391
"1596","criteria","Lake TN","new_coef",-9.07739301777535
"1597","tmdl","Lake TN","new_coef",2.27047764286445
"1598","319","Lake TN","new_coef",-1.11424230402813
"1599","criteria","Lake TN","new_coef",6.11492454523652
"1600","tmdl","Lake TN","new_coef",-3.84048807911835
"1601","319","Lake TN","new_coef",2.9856689658928
"1602","criteria","Lake TN","new_coef",0.215156064754763
"1603","tmdl","Lake TN","new_coef",5.54249823527362
"1604","319","Lake TN","new_coef",-1.5192247511987
"1605","criteria","Lake TN","new_coef",-8.57747399362218
"1606","tmdl","Lake TN","new_coef",4.8978490469025
"1607","319","Lake TN","new_coef",-0.812588298970586
"1608","criteria","Lake TN","new_coef",-0.195273836349251
"1609","tmdl","Lake TN","new_coef",-0.633283301852743
"1610","319","Lake TN","new_coef",0.622648119405732
"1611","criteria","Lake TN","new_coef",-3.20514835347798
"1612","tmdl","Lake TN","new_coef",3.87496131321909
"1613","319","Lake TN","new_coef",-1.87519648867673
"1614","criteria","Lake TN","new_coef",-3.25733405867997
"1615","tmdl","Lake TN","new_coef",-4.65860333336048
"1616","319","Lake TN","new_coef",-6.06580624451649
"1617","criteria","Lake TN","new_coef",13.3913584092137
"1618","tmdl","Lake TN","new_coef",0.356066262504547
"1619","319","Lake TN","new_coef",1.92542847059875
"1620","criteria","Lake TN","new_coef",3.06433198499264
"1621","tmdl","Lake TN","new_coef",-6.26615213930051
"1622","319","Lake TN","new_coef",-0.668083859831434
"1623","criteria","Lake TN","new_coef",12.2643040837504
"1624","tmdl","Lake TN","new_coef",-0.251705895851873
"1625","319","Lake TN","new_coef",2.88079515172373
"1626","criteria","Lake TN","new_coef",-2.58084340735634
"1627","tmdl","Lake TN","new_coef",-9.31958684139491
"1628","319","Lake TN","new_coef",2.24980273106495
"1629","criteria","Lake TN","new_coef",8.66588439700813
"1630","tmdl","Lake TN","new_coef",-2.3481225403462
"1631","319","Lake TN","new_coef",3.39763321474979
"1632","criteria","Lake TN","new_coef",1.97606840418522
"1633","tmdl","Lake TN","new_coef",-4.42564940595199
"1634","319","Lake TN","new_coef",1.12961310663768
"1635","criteria","Lake TN","new_coef",12.4636112788179
"1636","tmdl","Lake TN","new_coef",3.84017935239474
"1637","319","Lake TN","new_coef",-6.81051195210597
"1638","criteria","Lake TN","new_coef",7.59290357273197
"1639","tmdl","Lake TN","new_coef",-1.83582022896801
"1640","319","Lake TN","new_coef",-3.53023601060595
"1641","criteria","Lake TN","new_coef",-3.31145527612791
"1642","tmdl","Lake TN","new_coef",-3.42865930077389
"1643","319","Lake TN","new_coef",-1.41986253832601
"1644","criteria","Lake TN","new_coef",3.02459299212112
"1645","tmdl","Lake TN","new_coef",0.959641202082523
"1646","319","Lake TN","new_coef",-2.08573677085497
"1647","criteria","Lake TN","new_coef",-1.77635794190996
"1648","tmdl","Lake TN","new_coef",4.49964445209242
"1649","319","Lake TN","new_coef",-1.67899986176578
"1650","criteria","Lake TN","new_coef",5.87541560601721
"1651","tmdl","Lake TN","new_coef",-7.59714491239266
"1652","319","Lake TN","new_coef",1.22575073147974
"1653","criteria","Lake TN","new_coef",0.744028892806355
"1654","tmdl","Lake TN","new_coef",-5.69809287001132
"1655","319","Lake TN","new_coef",0.0209293642015833
"1656","criteria","Lake TN","new_coef",4.87955417044276
"1657","tmdl","Lake TN","new_coef",1.57081011229691
"1658","319","Lake TN","new_coef",-4.88505421046994
"1659","criteria","Lake TN","new_coef",4.55910407130119
"1660","tmdl","Lake TN","new_coef",-9.34486174287004
"1661","319","Lake TN","new_coef",-3.80893086621047
"1662","criteria","Lake TN","new_coef",5.78184838595442
"1663","tmdl","Lake TN","new_coef",-6.29930239429128
"1664","319","Lake TN","new_coef",-3.88046585968622
"1665","criteria","Lake TN","new_coef",9.0355127526089
"1666","tmdl","Lake TN","new_coef",-2.41462557019414
"1667","319","Lake TN","new_coef",-1.38645700921572
"1668","criteria","Lake TN","new_coef",-2.13487127050483
"1669","tmdl","Lake TN","new_coef",4.75566086155724
"1670","319","Lake TN","new_coef",-1.49577634400567
"1671","criteria","Lake TN","new_coef",-2.35774428123003
"1672","tmdl","Lake TN","new_coef",-1.2072748857164
"1673","319","Lake TN","new_coef",0.327558434657901
"1674","criteria","Lake TN","new_coef",-1.63589042381222
"1675","tmdl","Lake TN","new_coef",-2.64685250767134
"1676","319","Lake TN","new_coef",-2.66645062303851
"1677","criteria","Lake TN","new_coef",0.606991269405157
"1678","tmdl","Lake TN","new_coef",-1.15338293335711
"1679","319","Lake TN","new_coef",0.0104393615963204
"1680","criteria","Lake TN","new_coef",5.22879725308882
"1681","tmdl","Lake TN","new_coef",0.595597017466563
"1682","319","Lake TN","new_coef",-6.52274884796541
"1683","criteria","Lake TN","new_coef",4.29848949853687
"1684","tmdl","Lake TN","new_coef",0.132449036237819
"1685","319","Lake TN","new_coef",2.18702015400495
"1686","criteria","Lake TN","new_coef",-3.03601104096378
"1687","tmdl","Lake TN","new_coef",5.48046141390428
"1688","319","Lake TN","new_coef",-1.31747248554891
"1689","criteria","Lake TN","new_coef",15.6494582525518
"1690","tmdl","Lake TN","new_coef",-0.603647946481623
"1691","319","Lake TN","new_coef",-6.79856800460857
"1692","criteria","Lake TN","new_coef",5.31350578663801
"1693","tmdl","Lake TN","new_coef",-3.94273632267461
"1694","319","Lake TN","new_coef",-3.61089244576416
"1695","criteria","Lake TN","new_coef",12.6626158705026
"1696","tmdl","Lake TN","new_coef",-2.47305419751359
"1697","319","Lake TN","new_coef",0.526283758190475
"1698","criteria","Lake TN","new_coef",11.0684047144511
"1699","tmdl","Lake TN","new_coef",2.11160918544825
"1700","319","Lake TN","new_coef",-5.28803186334383
"1701","criteria","Lake TN","new_coef",2.7379238266386
"1702","tmdl","Lake TN","new_coef",-1.01525953554886
"1703","319","Lake TN","new_coef",-4.54292356485828
"1704","criteria","Lake TN","new_coef",5.06486379666421
"1705","tmdl","Lake TN","new_coef",-10.3176639170404
"1706","319","Lake TN","new_coef",-14.1730164344877
"1707","criteria","Lake TN","new_coef",5.41309251651618
"1708","tmdl","Lake TN","new_coef",-0.379581344714546
"1709","319","Lake TN","new_coef",-1.66847100901458
"1710","criteria","Lake TN","new_coef",2.99098782330489
"1711","tmdl","Lake TN","new_coef",-1.1715161221569
"1712","319","Lake TN","new_coef",-2.93546502252885
"1713","criteria","Lake TN","new_coef",3.39596941742168
"1714","tmdl","Lake TN","new_coef",-12.0025094085543
"1715","319","Lake TN","new_coef",-0.468611706310041
"1716","criteria","Lake TN","new_coef",-1.55304626445452
"1717","tmdl","Lake TN","new_coef",5.29844100172228
"1718","319","Lake TN","new_coef",-1.14526698813429
"1719","criteria","Lake TN","new_coef",2.51531202108649
"1720","tmdl","Lake TN","new_coef",-1.75148832757624
"1721","319","Lake TN","new_coef",-3.54072179635053
"1722","criteria","Lake TN","new_coef",8.13663841691297
"1723","tmdl","Lake TN","new_coef",0.354000611035965
"1724","319","Lake TN","new_coef",0.802102380426844
"1725","criteria","Lake TN","new_coef",-4.80946639676244
"1726","tmdl","Lake TN","new_coef",-2.47609915452013
"1727","319","Lake TN","new_coef",-0.997752028636682
"1728","criteria","Lake TN","new_coef",9.500643765268
"1729","tmdl","Lake TN","new_coef",7.23321309422934
"1730","319","Lake TN","new_coef",4.26811642028993
"1731","criteria","Lake TN","new_coef",-3.25413174700287
"1732","tmdl","Lake TN","new_coef",-0.14948195941083
"1733","319","Lake TN","new_coef",0.156849257223061
"1734","criteria","Lake TN","new_coef",3.35944237667646
"1735","tmdl","Lake TN","new_coef",0.548755301930129
"1736","319","Lake TN","new_coef",0.757603386993544
"1737","criteria","Lake TN","new_coef",5.04066681263562
"1738","tmdl","Lake TN","new_coef",1.17780385146083
"1739","319","Lake TN","new_coef",-0.411747235882979
"1740","criteria","Lake TN","new_coef",-0.354971899440512
"1741","tmdl","Lake TN","new_coef",-4.99854128077626
"1742","319","Lake TN","new_coef",-0.00703607721252419
"1743","criteria","Lake TN","new_coef",2.51264955454027
"1744","tmdl","Lake TN","new_coef",-1.08154959617016
"1745","319","Lake TN","new_coef",3.45273028416649
"1746","criteria","Lake TN","new_coef",6.82046050950219
"1747","tmdl","Lake TN","new_coef",-0.480346203130784
"1748","319","Lake TN","new_coef",-4.83086408636045
"1749","criteria","Lake TN","new_coef",4.23596040852888
"1750","tmdl","Lake TN","new_coef",-6.13020914584302
"1751","319","Lake TN","new_coef",2.94488686505113
"1752","criteria","Lake TN","new_coef",4.73355980926711
"1753","tmdl","Lake TN","new_coef",5.69835609944485
"1754","319","Lake TN","new_coef",-2.80822011993561
"1755","criteria","Lake TN","new_coef",2.68292306214785
"1756","tmdl","Lake TN","new_coef",-0.645308790829192
"1757","319","Lake TN","new_coef",-6.61616154194371
"1758","criteria","Lake TN","new_coef",8.72606960675507
"1759","tmdl","Lake TN","new_coef",-4.2819498728196
"1760","319","Lake TN","new_coef",-4.41173697436915
"1761","criteria","Lake TN","new_coef",5.57736674999032
"1762","tmdl","Lake TN","new_coef",-0.663097903612216
"1763","319","Lake TN","new_coef",-2.19408959242273
"1764","criteria","Lake TN","new_coef",1.04299582665386
"1765","tmdl","Lake TN","new_coef",-3.77990120250128
"1766","319","Lake TN","new_coef",-8.94037732397778
"1767","criteria","Lake TN","new_coef",9.80639695608704
"1768","tmdl","Lake TN","new_coef",-4.02808730602451
"1769","319","Lake TN","new_coef",-4.10196489642301
"1770","criteria","Lake TN","new_coef",-3.33130014843893
"1771","tmdl","Lake TN","new_coef",1.09582747563279
"1772","319","Lake TN","new_coef",-1.19687099146131
"1773","criteria","Lake TN","new_coef",1.21222163523112
"1774","tmdl","Lake TN","new_coef",-1.50191468311722
"1775","319","Lake TN","new_coef",-3.79362150499044
"1776","criteria","Lake TN","new_coef",6.0266322725048
"1777","tmdl","Lake TN","new_coef",-1.55319743349774
"1778","319","Lake TN","new_coef",-2.9308551668844
"1779","criteria","Lake TN","new_coef",-2.49315215569782
"1780","tmdl","Lake TN","new_coef",-9.35890741890898
"1781","319","Lake TN","new_coef",-1.41062635249699
"1782","criteria","Lake TN","new_coef",12.3933690125924
"1783","tmdl","Lake TN","new_coef",-0.26895937359498
"1784","319","Lake TN","new_coef",-3.50135053024265
"1785","criteria","Lake TN","new_coef",8.59012254125684
"1786","tmdl","Lake TN","new_coef",3.42190309609375
"1787","319","Lake TN","new_coef",-3.48819885871517
"1788","criteria","Lake TN","new_coef",1.48433400215606
"1789","tmdl","Lake TN","new_coef",2.36850531513377
"1790","319","Lake TN","new_coef",3.13877415699911
"1791","criteria","Lake TN","new_coef",-2.54091031354865
"1792","tmdl","Lake TN","new_coef",0.469164132167773
"1793","319","Lake TN","new_coef",-2.16116970147468
"1794","criteria","Lake TN","new_coef",1.35854595506762
"1795","tmdl","Lake TN","new_coef",-9.10624856892705
"1796","319","Lake TN","new_coef",-2.74395630316134
"1797","criteria","Lake TN","new_coef",21.0552235447709
"1798","tmdl","Lake TN","new_coef",4.32693966696219
"1799","319","Lake TN","new_coef",-0.775756608917027
"1800","criteria","Lake TN","new_coef",2.42329611918878
"1801","tmdl","Lake TN","new_coef",3.05572495569914
"1802","319","Lake TN","new_coef",1.34069115159002
"1803","criteria","Lake TN","new_coef",-4.24233497169496
"1804","tmdl","Lake TN","new_coef",-1.31496633377711
"1805","319","Lake TN","new_coef",-1.39563840719244
"1806","criteria","Lake TN","new_coef",5.02945492859712
"1807","tmdl","Lake TN","new_coef",-2.13149361513479
"1808","319","Lake TN","new_coef",0.602961222298978
"1809","criteria","Lake TN","new_coef",2.42882171771477
"1810","tmdl","Lake TN","new_coef",1.23193513286515
"1811","319","Lake TN","new_coef",-0.549104652703271
"1812","criteria","Lake TN","new_coef",15.9517146932574
"1813","tmdl","Lake TN","new_coef",-9.05156321170945
"1814","319","Lake TN","new_coef",-6.86589098734246
"1815","criteria","Lake TN","new_coef",3.9160323394894
"1816","tmdl","Lake TN","new_coef",-2.24466568845604
"1817","319","Lake TN","new_coef",-5.10572092542194
"1818","criteria","Lake TN","new_coef",0.0130589746167136
"1819","tmdl","Lake TN","new_coef",-1.34037011795312
"1820","319","Lake TN","new_coef",-0.0223244815331887
"1821","criteria","Lake TN","new_coef",2.11699231607896
"1822","tmdl","Lake TN","new_coef",-2.15375078539583
"1823","319","Lake TN","new_coef",-3.85080436403125
"1824","criteria","Lake TN","new_coef",11.518010973866
"1825","tmdl","Lake TN","new_coef",6.43035661097661
"1826","319","Lake TN","new_coef",5.71066108276715
"1827","criteria","Lake TN","new_coef",1.24092875646964
"1828","tmdl","Lake TN","new_coef",-1.86488068274272
"1829","319","Lake TN","new_coef",1.72491746251677
"1830","criteria","Lake TN","new_coef",7.85444997172015
"1831","tmdl","Lake TN","new_coef",1.3655469900827
"1832","319","Lake TN","new_coef",-2.62092004124857
"1833","criteria","Lake TN","new_coef",0.867404336571811
"1834","tmdl","Lake TN","new_coef",-7.91325421846902
"1835","319","Lake TN","new_coef",3.73184907403651
"1836","criteria","Lake TN","new_coef",4.33365069439107
"1837","tmdl","Lake TN","new_coef",-3.68451274374281
"1838","319","Lake TN","new_coef",-0.889930460004767
"1839","criteria","Lake TN","new_coef",2.03217472252374
"1840","tmdl","Lake TN","new_coef",0.110158164100682
"1841","319","Lake TN","new_coef",0.516932641015874
"1842","criteria","Lake TN","new_coef",4.12457257084165
"1843","tmdl","Lake TN","new_coef",-3.47569524063556
"1844","319","Lake TN","new_coef",-2.96436953722691
"1845","criteria","Lake TN","new_coef",4.21046587253968
"1846","tmdl","Lake TN","new_coef",3.51583667050479
"1847","319","Lake TN","new_coef",-1.27107054505268
"1848","criteria","Lake TN","new_coef",7.31231966631646
"1849","tmdl","Lake TN","new_coef",1.91145202805061
"1850","319","Lake TN","new_coef",0.76584131404827
"1851","criteria","Lake TN","new_coef",6.01894711998005
"1852","tmdl","Lake TN","new_coef",3.00120505152713
"1853","319","Lake TN","new_coef",-6.60231884868445
"1854","criteria","Lake TN","new_coef",2.56419382897689
"1855","tmdl","Lake TN","new_coef",-6.86820258865881
"1856","319","Lake TN","new_coef",-16.3754858466898
"1857","criteria","Lake TN","new_coef",3.72997397044031
"1858","tmdl","Lake TN","new_coef",-2.71194521718011
"1859","319","Lake TN","new_coef",0.25942372399428
"1860","criteria","Lake TN","new_coef",4.35534527846473
"1861","tmdl","Lake TN","new_coef",3.58707792100906
"1862","319","Lake TN","new_coef",-9.0375684104221
"1863","criteria","Lake TN","new_coef",10.7800434939863
"1864","tmdl","Lake TN","new_coef",-1.16388286276061
"1865","319","Lake TN","new_coef",-1.21469952232058
"1866","criteria","Lake TN","new_coef",-1.0592777222009
"1867","tmdl","Lake TN","new_coef",2.1335493061385
"1868","319","Lake TN","new_coef",1.62100300032954
"1869","criteria","Lake TN","new_coef",2.5631468533327
"1870","tmdl","Lake TN","new_coef",-11.245793300319
"1871","319","Lake TN","new_coef",-4.4890257700939
"1872","criteria","Lake TN","new_coef",3.77349158838789
"1873","tmdl","Lake TN","new_coef",0.369817731856623
"1874","319","Lake TN","new_coef",-3.7450588911297
"1875","criteria","Lake TN","new_coef",13.4554903086389
"1876","tmdl","Lake TN","new_coef",-5.40105969456186
"1877","319","Lake TN","new_coef",-5.22146733034163
"1878","criteria","Lake TN","new_coef",2.54021149350145
"1879","tmdl","Lake TN","new_coef",2.09155828833004
"1880","319","Lake TN","new_coef",2.40795991668457
"1881","criteria","Lake TN","new_coef",-2.15827164536306
"1882","tmdl","Lake TN","new_coef",-1.22977648467662
"1883","319","Lake TN","new_coef",-2.50196521145046
"1884","criteria","Lake TN","new_coef",-0.0267390163148615
"1885","tmdl","Lake TN","new_coef",0.553835133145011
"1886","319","Lake TN","new_coef",1.04070734558529
"1887","criteria","Lake TN","new_coef",0.8810011127316
"1888","tmdl","Lake TN","new_coef",0.873074909656344
"1889","319","Lake TN","new_coef",-2.32400057619396
"1890","criteria","Lake TN","new_coef",4.16163188927762
"1891","tmdl","Lake TN","new_coef",-3.42397518357576
