"state","site","date","nh4","nh4.flag","no3","no3.flag","tp","tp.flag","tn","tn.flag","site.type","order","weight","lat","lon","nh4_bdl_flag","no3_bdl_flag","tn_bdl_flag","tp_bdl_flag"
"VT","VTRS-1003",2013-08-15,5,"",120,"",26,"",271,"","PROB",2,359.1167318,44.21852,-72.26004,FALSE,FALSE,FALSE,FALSE
"KY","KYLS-1054",2013-08-15,19,"",567,"",43,"",715,"","PROB",3,3170.290239,37.5641,-82.45177,FALSE,FALSE,FALSE,FALSE
"CA","CAS9-0927",2013-08-13,2.4,"NDND",18.1,"",18.9,"",20.8,"NDND","PROB",4,671.8182305,40.07704,-121.5625,TRUE,FALSE,TRUE,FALSE
"CA","CAS9-0916",2013-08-14,2.4,"NDND",27.1,"",4.1,"NDND",20.8,"NDND","PROB",3,572.5474559,39.46674,-120.9644,TRUE,FALSE,TRUE,TRUE
"MN","MNR9-0910",2013-08-15,15,"",201,"",342,"",2633,"","PROB",5,81.61562514,44.85127,-93.98283,FALSE,FALSE,FALSE,FALSE
"NH","NHSS-1068",2013-08-15,16,"",81,"",26,"",198,"","PROB",2,550.4757164,43.68735,-71.61899,FALSE,FALSE,FALSE,FALSE
"KY","KYLS-1053",2013-08-16,34,"",300,"",52,"",675,"","PROB",3,3170.290239,37.04282,-84.04663,FALSE,FALSE,FALSE,FALSE
"NY","NYRO-1057",2013-08-18,15,"",309,"",39,"",560,"","PROB",6,115.7704917,42.76741,-77.83879,FALSE,FALSE,FALSE,FALSE
"KY","KYSS-1078",2013-08-18,34,"",814,"",202,"",1376,"","PROB",2,655.4124319,36.76687,-89.08165,FALSE,FALSE,FALSE,FALSE
"DE","DESS-1090",2013-08-19,55,"",593,"",235,"",1170,"","PROB",2,406.064735,39.19811,-75.57552,FALSE,FALSE,FALSE,FALSE
"PA","PARM-1006",2013-08-19,6,"",464,"",71,"",768,"","PROB",6,64.41921705,41.38492,-75.80537,FALSE,FALSE,FALSE,FALSE
"OH","OHR9-0905",2013-08-19,103,"",721,"",137,"",1469,"","PROB",7,116.2663946,39.46603,-81.48059,FALSE,FALSE,FALSE,FALSE
"OK","OKS9-0932",2013-08-19,18,"",44,"",83,"",670,"","PROB",4,251.8159833,35.74931,-97.13433,FALSE,FALSE,FALSE,FALSE
"KS","KSS9-0938",2013-08-19,122,"",587,"",343,"",1321,"","PROB",4,380.2574371,39.55417,-99.74415,FALSE,FALSE,FALSE,FALSE
"IA","IAS9-0918",2013-08-19,24,"",7399,"",247,"",7850,"","PROB",1,961.8525241,40.87373,-95.5977,FALSE,FALSE,FALSE,FALSE
"MI","MIS9-0937",2013-08-20,8,"",151,"",60,"",423,"","PROB",1,1393.056485,46.78712,-88.7409,FALSE,FALSE,FALSE,FALSE
"OH","OHR9-0902",2013-08-20,9,"",1156,"",95,"",1538,"","PROB",7,116.2663946,40.26612,-81.87411,FALSE,FALSE,FALSE,FALSE
"NY","NYLS-1118",2013-08-20,23,"",344,"",75,"",703,"","PROB",4,470.5254169,42.97868,-77.5953,FALSE,FALSE,FALSE,FALSE
"MT","MTS9-0944",2013-08-20,19,"",32,"",117,"",461,"","PROB",4,222.472116,45.9935,-110.7353,FALSE,FALSE,FALSE,FALSE
"MN","MNS9-0927",2013-08-20,34,"",6399,"",208,"",6963,"","PROB",3,2647.775441,43.76482,-94.04071,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1338",2013-08-20,208,"",652,"",467,"",1901,"","PROB",4,341.4498869,39.89553,-98.19393,FALSE,FALSE,FALSE,FALSE
"OK","OKRM-1001",2013-08-20,138,"",30,"",115,"",759,"","PROB",7,86.62657401,33.78372,-96.17145,FALSE,FALSE,FALSE,FALSE
"SD","SDSS-1186",2013-08-20,79,"",74,"",621,"",1209,"","PROB",2,208.5500011,44.68489,-98.29677,FALSE,FALSE,FALSE,FALSE
"TX","TXRO-1074",2013-08-20,24,"",1256,"",401,"",1788,"","PROB",6,198.8817504,30.83924,-96.72312,FALSE,FALSE,FALSE,FALSE
"WI","WILS-1087",2013-08-19,16.7,"L",11000,"",31.5,"",12300,"H","PROB",3,877.8955571,43.92827,-89.90295,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0924",2013-08-20,363,"H",16,"ND",203,"",1110,"H","PROB",1,827.8975745,44.219,-90.21632,FALSE,TRUE,FALSE,FALSE
"DE","DES9-0908",2013-08-21,25,"",667,"",150,"",920,"","PROB",3,90.01034831,39.20764,-75.74853,FALSE,FALSE,FALSE,FALSE
"PA","PAR9-0903",2013-08-21,8,"",189,"",21,"",394,"","PROB",5,172.7367399,41.92258,-77.12923,FALSE,FALSE,FALSE,FALSE
"MI","MIS9-0932",2013-08-21,2,"<LRL (0.004)",21,"",51,"",2113,"","PROB",2,749.7512569,46.05777,-87.24736,FALSE,FALSE,FALSE,FALSE
"OH","OHR9-0903",2013-08-21,5,"",2654,"",346,"",3094,"","PROB",6,157.607687,40.58128,-81.39514,FALSE,FALSE,FALSE,FALSE
"KS","KSS9-0936",2013-08-21,51,"",873,"",492,"",1559,"","PROB",2,4485.10919,39.28797,-97.41126,FALSE,FALSE,FALSE,FALSE
"WI","WILS-1088",2013-08-21,22.1,"H;L",1990,"",44.7,"",2440,"H","PROB",3,1333.51194,42.72299,-88.31107,FALSE,FALSE,FALSE,FALSE
"TX","TXLS-1123",2013-08-21,50,"",194,"",97,"",479,"","PROB",3,818.8462143,31.12623,-96.24693,FALSE,FALSE,FALSE,FALSE
"CT","CTS9-0916",2013-08-21,2,"<LRL (0.004)",347,"",44,"",406,"","PROB",1,1204.713231,41.38092,-72.78025,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0927",2013-08-22,5,"",2871,"",211,"",3438,"","PROB",2,1207.064719,42.67849,-77.70648,FALSE,FALSE,FALSE,FALSE
"OR","ORSS-1173",2013-08-19,0,"<LRL (0.004)",39,"",112,"",85,"","PROB",1,3738.388458,43.841,-122.8208,FALSE,FALSE,FALSE,FALSE
"MI","MISS-1137",2013-08-22,17,"",284,"",39,"",733,"","PROB",1,2176.123336,45.84948,-87.11052,FALSE,FALSE,FALSE,FALSE
"KY","KYR9-0905",2013-08-22,12,"",451,"",52,"",749,"","PROB",5,374.4692798,37.29116,-85.59289,FALSE,FALSE,FALSE,FALSE
"CA","CAS9-0924",2013-08-21,5.6,"LDNQ",21.2,"",6.5,"LDNQ",101,"","PROB",2,298.1859696,37.56388,-118.7548,FALSE,FALSE,FALSE,FALSE
"WI","WISS-1166",2013-08-22,509,"H",8690,"",632,"",13600,"H","PROB",1,1662.0969,42.95101,-90.349,FALSE,FALSE,FALSE,FALSE
"NY","NYSS-1253",2013-08-23,6,"",44,"",35,"",339,"","PROB",2,1118.180874,42.60283,-78.19505,FALSE,FALSE,FALSE,FALSE
"WA","WAS9-0925",2013-08-22,5,"",108,"",73,"",163,"","PROB",2,766.9481653,47.06727,-123.8236,FALSE,FALSE,FALSE,FALSE
"KY","KYS9-0925",2013-08-23,161,"",73,"",76,"",280,"","PROB",2,535.3286559,37.25037,-87.24123,FALSE,FALSE,FALSE,FALSE
"NC","NCSS-1081",2013-08-23,335,"",977,"",108,"",2703,"","PROB",0,3874.376298,35.79718,-76.63771,FALSE,FALSE,FALSE,FALSE
"KY","KYS9-0921",2013-08-25,17,"",1198,"",35,"",1495,"","PROB",2,697.7714592,36.93503,-85.77766,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0923",2013-08-25,18,"",1181,"",77,"",1518,"","PROB",1,1666.184836,42.93689,-76.61918,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0924",2013-08-26,134,"",315,"",123,"",1278,"","PROB",2,1207.064719,43.00711,-76.68105,FALSE,FALSE,FALSE,FALSE
"WY","WYLS-1091",2013-08-22,8,"",22,"",25,"",91,"","PROB",4,434.0118082,42.93435,-110.7209,FALSE,FALSE,FALSE,FALSE
"PA","PAS9-0917",2013-08-26,56,"",21,"",75,"",106,"","PROB",1,7124.957295,40.92973,-78.26005,FALSE,FALSE,FALSE,FALSE
"OR","ORR9-0912",2013-08-26,19,"",182,"",104,"",345,"","PROB",5,79.37112341,45.48478,-122.9599,FALSE,FALSE,FALSE,FALSE
"PA","PARO-1052",2013-08-26,7,"",1130,"",129,"",1928,"","PROB",7,569.8712459,40.78034,-80.32113,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1301",2013-08-26,5,"",50,"",115,"",194,"","PROB",3,341.4498869,39.13624,-96.78261,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0926",2013-08-26,42.1,"H;L",206,"",28.8,"",614,"H","PROB",2,405.7978864,44.25218,-90.76171,FALSE,FALSE,FALSE,FALSE
"PA","PAR9-0905",2013-08-27,81,"",1530,"",173,"",2199,"","PROB",6,86.10157959,40.93107,-80.37396,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0911",2013-08-27,20,"",185,"",41,"",409,"","PROB",6,216.3649963,37.12219,-79.35359,FALSE,FALSE,FALSE,FALSE
"PA","PAR9-0908",2013-08-27,27,"",971,"",72,"",1311,"","PROB",5,172.7367399,41.02419,-80.16323,FALSE,FALSE,FALSE,FALSE
"ID","IDRM-1024",2013-08-27,18,"",1206,"",97,"",1688,"","PROB",8,59.36629532,43.86404,-116.9933,FALSE,FALSE,FALSE,FALSE
"PA","PAR9-0902",2013-08-28,23,"",171,"",28,"",409,"","PROB",6,86.10157959,41.47516,-79.51793,FALSE,FALSE,FALSE,FALSE
"NH","NHR9-0902",2013-08-27,16,"",196,"",20,"",393,"","PROB",6,81.79408633,43.06807,-72.4487,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1317",2013-08-27,21,"",112,"",471,"",961,"","PROB",4,341.4498869,39.55767,-97.21205,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1313",2013-08-27,39,"",134,"",234,"",669,"","PROB",4,341.4498869,39.01663,-97.48087,FALSE,FALSE,FALSE,FALSE
"GA","GAS9-0914",2013-08-28,16,"",336,"",48,"",453,"","PROB",3,399.3291388,34.06955,-84.53635,FALSE,FALSE,FALSE,FALSE
"GA","GAS9-0925",2013-08-27,49,"",162,"",43,"",358,"","PROB",4,775.7044601,32.97839,-84.87332,FALSE,FALSE,FALSE,FALSE
"KY","KYR9-0907",2013-08-28,14,"",154,"",23,"",303,"","PROB",5,374.4692798,37.23007,-84.24396,FALSE,FALSE,FALSE,FALSE
"MN","MNRO-1051",2013-08-27,35,"",4316,"",73,"",4738,"","PROB",6,188.4118618,44.23643,-92.3252,FALSE,FALSE,FALSE,FALSE
"MI","MIS9-0935",2013-08-28,31,"",142,"",68,"",481,"","PROB",1,859.1810451,42.61669,-85.7282,FALSE,FALSE,FALSE,FALSE
"CT","CTSS-1079",2013-08-28,17,"",574,"",41,"",801,"","PROB",2,448.3359121,41.69945,-72.52501,FALSE,FALSE,FALSE,FALSE
"TX","TXR9-0910",2013-08-28,60,"",11859,"",1903,"",12488,"","PROB",5,199.6287274,29.23893,-98.45168,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0906",2013-08-28,15,"",134,"",22,"",314,"","PROB",6,216.3649963,37.59328,-79.38321,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0933",2013-08-28,36.5,"H;L",2370,"",166,"",2900,"H","PROB",3,1047.793875,43.967,-91.24195,FALSE,FALSE,FALSE,FALSE
"MT","MTLS-1133",2013-08-28,0,"<LRL (0.004)",36,"",45,"",76,"","PROB",3,401.9212597,45.80915,-112.3638,FALSE,FALSE,FALSE,FALSE
"WY","WYSS-1201",2013-08-28,0,"<LRL (0.004)",772,"",32,"",944,"","PROB",0,1719.761148,42.97962,-111.0067,FALSE,FALSE,FALSE,FALSE
"SD","SDRM-1001",2013-08-28,6,"",71,"",108,"",880,"","PROB",6,69.9922419,45.15509,-102.7526,FALSE,FALSE,FALSE,FALSE
"DE","DERO-1002",2013-08-28,15,"",2438,"",104,"",3170,"","PROB",5,8.266154773,38.57155,-75.67426,FALSE,FALSE,FALSE,FALSE
"WA","WASS-1136",2013-08-27,6,"",49,"",16,"",71,"","PROB",1,2096.843054,47.99068,-123.5023,FALSE,FALSE,FALSE,FALSE
"MI","MIS9-0925",2013-08-27,18,"",520,"",43,"",811,"","PROB",1,859.1810451,42.42834,-85.58468,FALSE,FALSE,FALSE,FALSE
"KY","KYLS-1056",2013-08-27,87,"",308,"",126,"",761,"","PROB",3,428.4095484,36.8776,-88.41156,FALSE,FALSE,FALSE,FALSE
"TX","TXR9-0909",2013-08-29,41,"",228,"",202,"",1213,"","PROB",7,168.5612077,28.30211,-98.05815,FALSE,FALSE,FALSE,FALSE
"PA","PAR9-0911",2013-08-29,51,"",118,"",85,"",978,"","PROB",6,86.10157959,41.24333,-80.50937,FALSE,FALSE,FALSE,FALSE
"MN","MNRM-1007",2013-08-28,23,"",4551,"",106,"",4894,"","PROB",5,82.91321274,43.81142,-92.09543,FALSE,FALSE,FALSE,FALSE
"MN","MNLS-1091",2013-08-29,14,"",8629,"",129,"",8900,"","PROB",3,919.5247736,43.56311,-91.73165,FALSE,FALSE,FALSE,FALSE
"NY","NYSS-1251",2013-09-02,12,"",29,"",141,"",371,"","PROB",1,1118.180874,42.03475,-77.55209,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0902",2013-09-03,16,"",324,"",70,"",643,"","PROB",5,120.439439,42.14603,-77.05409,FALSE,FALSE,FALSE,FALSE
"NY","NYSS-1252",2013-09-03,4,"",1022,"",30,"",1268,"","PROB",1,1118.180874,42.45469,-78.48087,FALSE,FALSE,FALSE,FALSE
"VA","VARS11-131",2013-09-03,6,"",589,"",58,"",746,"","PROB",5,688.3502724,36.9366,-80.7462,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0909",2013-09-04,18,"",134,"",43,"",346,"","PROB",6,54.60396817,42.06591,-78.46922,FALSE,FALSE,FALSE,FALSE
"OR","ORRO-1060",2013-09-04,38,"",5049,"",188,"",5344,"","PROB",5,149.0392666,45.46216,-122.9433,FALSE,FALSE,FALSE,FALSE
"PA","PALS-1087",2013-09-04,19,"",1327,"",133,"",1608,"","PROB",4,552.2456821,41.65584,-76.7847,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1278",2013-09-04,44,"",330,"",163,"",701,"","PROB",2,341.4498869,37.84788,-97.14895,FALSE,FALSE,FALSE,FALSE
"CT","CTSS-1080",2013-09-04,7,"",218,"",42,"",320,"","PROB",1,448.3359121,41.61153,-73.44651,FALSE,FALSE,FALSE,FALSE
"MT","MTSS-1260",2013-09-04,8,"",175,"",94,"",425,"","PROB",2,154.4782007,46.84538,-111.1383,FALSE,FALSE,FALSE,FALSE
"GA","GALS-1055",2013-09-03,83,"",1326,"",54,"",1650,"","PROB",3,852.6941006,32.2973,-84.04997,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0903",2013-09-04,9,"",289,"",43,"",475,"","PROB",5,199.2126886,37.31028,-80.68118,FALSE,FALSE,FALSE,FALSE
"NY","NYRO-1050",2013-09-04,40,"",606,"",68,"",988,"","PROB",5,115.7704917,42.31674,-75.94378,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0924",2013-09-04,522,"H",16,"ND",197,"",1170,"","PROB",1,827.8975745,44.219,-90.21632,FALSE,TRUE,FALSE,FALSE
"OH","OHR9-0902",2013-09-04,16,"",1415,"",152,"",1830,"","PROB",7,116.2663946,40.26612,-81.87411,FALSE,FALSE,FALSE,FALSE
"NH","NHLS-1044",2013-09-04,6,"",91,"",25,"",193,"","PROB",4,252.0013621,43.83947,-71.89917,FALSE,FALSE,FALSE,FALSE
"PA","PALS-1086",2013-09-05,20,"",98,"",28,"",303,"","PROB",3,552.2456821,41.64813,-75.78612,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0908",2013-09-05,16,"",332,"",74,"",673,"","PROB",5,120.439439,42.08065,-78.42363,FALSE,FALSE,FALSE,FALSE
"GA","GALS-1051",2013-09-04,20,"",33,"",47,"",208,"","PROB",4,852.6941006,32.40337,-84.84836,FALSE,FALSE,FALSE,FALSE
"VA","VARS11-113",2013-09-05,10,"",1480,"",43,"",1678,"","PROB",2,3151.684506,36.8622,-80.9862,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0934",2013-09-05,40.5,"H;L",124,"",163,"",811,"","PROB",3,1047.793875,44.8774,-90.84792,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0930",2013-09-06,9,"",23,"",219,"",1476,"","PROB",3,1225.055764,42.11547,-79.26637,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0935",2013-09-06,14,"",88,"",38,"",435,"","PROB",1,1666.184836,42.4942,-75.57194,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0901",2013-09-05,45,"",578,"",78,"",955,"","PROB",5,120.439439,42.42297,-75.63217,FALSE,FALSE,FALSE,FALSE
"NY","NYRM-1005",2013-09-08,70,"",468,"",77,"",818,"","PROB",6,41.46090552,42.08366,-76.29192,FALSE,FALSE,FALSE,FALSE
"NY","NYRO-1055",2013-09-08,20,"",621,"",52,"",920,"","PROB",6,115.7704917,42.94959,-74.3836,FALSE,FALSE,FALSE,FALSE
"ID","IDR9-0911",2013-09-08,40,"",2270,"",234,"",2813,"","PROB",7,130.7037326,42.66149,-114.6627,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0903",2013-09-09,7,"",520,"",35,"",733,"","PROB",6,54.60396817,42.82852,-73.98933,FALSE,FALSE,FALSE,FALSE
"KS","KSS9-0938",2013-09-09,518,"",667,"",495,"",2365,"","PROB",4,380.2574371,39.55417,-99.74415,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0911",2013-09-09,32,"",512,"",66,"",816,"","PROB",6,54.60396817,42.02896,-76.39831,FALSE,FALSE,FALSE,FALSE
"VA","VARS11-112",2013-09-09,45,"",146,"",66,"",570,"","PROB",3,2300.637495,37.1379,-77.5003,FALSE,FALSE,FALSE,FALSE
"NJ","NJSS-1085",2013-09-10,9,"",2239,"",49,"",2283,"","PROB",2,286.7284931,40.81218,-74.60707,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0904",2013-09-10,49,"",37,"",104,"",331,"","PROB",5,199.2126886,36.76203,-78.87142,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0925",2013-09-10,15,"ND;H",1210,"",21.9,"",1410,"","PROB",2,405.7978864,43.53297,-90.62979,FALSE,FALSE,FALSE,FALSE
"SD","SDS9-0942",2013-09-10,234,"",297,"",341,"",2084,"","PROB",4,1073.58681,43.90549,-96.48497,FALSE,FALSE,FALSE,FALSE
"KS","KSR9-0907",2013-09-10,122,"",32,"",60,"",1335,"","PROB",6,289.6037839,38.76631,-100.2741,FALSE,FALSE,FALSE,FALSE
"NY","NYS9-0933",2013-09-10,11,"",362,"",150,"",606,"","PROB",2,1207.064719,42.23492,-78.77276,FALSE,FALSE,FALSE,FALSE
"NY","NYLS-1120",2013-09-10,60,"",327,"",103,"",680,"","PROB",3,470.5254169,42.97827,-74.82221,FALSE,FALSE,FALSE,FALSE
"RI","RILS-1026",2013-09-11,136,"",36,"",29,"",399,"","PROB",4,4.851112926,41.79451,-71.67064,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0912",2013-09-11,17,"",602,"",69,"",961,"","PROB",6,54.60396817,42.93558,-74.19445,FALSE,FALSE,FALSE,FALSE
"NY","NYRO-1053",2013-09-11,12,"",506,"",19,"",679,"","PROB",5,115.7704917,42.56912,-79.13579,FALSE,FALSE,FALSE,FALSE
"NH","NHLS-1045",2013-09-11,6,"",48,"",24,"",174,"","PROB",3,252.0013621,43.69267,-72.27664,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1348",2013-09-11,74,"",3531,"",294,"",3844,"","PROB",3,341.4498869,39.99012,-95.62911,FALSE,FALSE,FALSE,FALSE
"MO","MOS9-0937",2013-09-10,164,"",289,"",310,"",1095,"","PROB",2,343.9526944,39.69717,-94.88073,FALSE,FALSE,FALSE,FALSE
"NC","NCSS-1086",2013-09-10,4,"<LRL (0.004)",76,"",21,"",106,">HT","PROB",1,5563.85066,35.35514,-83.02467,FALSE,FALSE,FALSE,FALSE
"PA","PARO-1053",2013-09-11,11,"",36,"",22,"",174,"","PROB",5,142.9302018,41.62465,-79.0336,FALSE,FALSE,FALSE,FALSE
"UT","UTRM-1001",2013-09-11,27,"",964,"",2357,"",2588,"","PROB",7,184.3149569,38.7615,-109.3237,FALSE,FALSE,FALSE,FALSE
"NY","NYRM-1003",2013-09-12,29,"",250,"",45,"",504,"","PROB",5,41.46090552,42.54433,-74.95158,FALSE,FALSE,FALSE,FALSE
"MI","MILS-1056",2013-09-12,27,"",1540,"",86,"",1983,"","PROB",3,717.7712196,42.76602,-85.29818,FALSE,FALSE,FALSE,FALSE
"PA","PASS-1163",2013-09-12,5,"",250,"",47,"",319,"","PROB",1,3777.765531,41.47983,-78.06974,FALSE,FALSE,FALSE,FALSE
"NY","NYSS-1236",2013-09-12,4,"<LRL (0.004)",314,"",36,"",541,"","PROB",2,1118.180874,42.3999,-79.44188,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0902",2013-09-11,12,"",100,"",59,"",191,"","PROB",5,199.2126886,36.87645,-79.06775,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0930",2013-09-12,22.4,"H;L",2520,"",53.1,"H",2880,"","PROB",2,405.7978864,42.97611,-90.99135,FALSE,FALSE,FALSE,FALSE
"UT","UTR9-0905",2013-09-12,21,"",793,"",522,"",1483,"","PROB",7,25.90682093,39.08975,-109.1016,FALSE,FALSE,FALSE,FALSE
"OH","OHLS-1073",2013-09-13,149,"",23,"",25,"",489,"","PROB",4,487.1778227,41.15671,-81.04802,FALSE,FALSE,FALSE,FALSE
"NY","NYLS-1117",2013-09-13,16,"",29,"",33,"",280,"","PROB",3,470.5254169,42.61359,-74.08873,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0904",2013-09-15,24,">HT",487,"",67,"",785,"","PROB",6,54.60396817,42.16144,-75.85678,FALSE,FALSE,FALSE,FALSE
"MO","MORO-1045",2013-09-12,32,"",48,"",90,"",493,"","PROB",5,393.6604606,39.34233,-92.81175,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0913",2013-09-16,18,">HT",574,"",47,"",809,"","PROB",5,120.439439,42.34775,-75.69644,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0911",2013-09-16,40,">HT",137,"",26,"",350,"","PROB",6,216.3649963,37.12219,-79.35359,FALSE,FALSE,FALSE,FALSE
"MI","MIS9-0938",2013-09-16,53,">HT",1451,"",36,"",1965,"","PROB",1,2903.814594,43.61935,-82.78241,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1255",2013-09-16,13,">HT",116,"",62,"",476,"","PROB",4,341.4498869,37.2097,-95.54539,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0936",2013-09-16,15,"ND;H",54.9,"",25.4,"",73.5,"L","PROB",3,1047.793875,46.78863,-91.26534,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0902",2013-09-17,15,">HT",29,"",17,"",268,"","PROB",5,120.439439,42.14603,-77.05409,FALSE,FALSE,FALSE,FALSE
"GA","GASS-1079",2013-09-17,17,">HT",295,"",78,"",405,"","PROB",2,2311.359065,33.54325,-83.50925,FALSE,FALSE,FALSE,FALSE
"VA","VAR9-0906",2013-09-17,11,">HT",109,"",18,"",305,"","PROB",6,216.3649963,37.59328,-79.38321,FALSE,FALSE,FALSE,FALSE
"OK","OKSS-1405",2013-09-17,13,">HT",1332,"",65,"",1511,"","PROB",6,86.62657401,35.98696,-94.91589,FALSE,FALSE,FALSE,FALSE
"AL","ALR9-0901",2013-09-17,18,">HT",682,"",185,"",894,"","PROB",7,79.63021812,34.95092177,-87.042028,FALSE,FALSE,FALSE,FALSE
"CA","CAR9-0909",2013-09-16,8.6,"LDNQ",12.7,"",16.1,"",110,"","PROB",6,74.75071202,40.00191,-121.2682,FALSE,FALSE,FALSE,FALSE
"RI","RISS-1080",2013-09-18,7,">HT",378,"",16,"",533,"","PROB",2,23.08819479,41.92004,-71.53041,FALSE,FALSE,FALSE,FALSE
"NY","NYRM-1001",2013-09-18,10,">HT",346,"",34,"",519,"","PROB",5,41.46090552,42.01278,-75.77946,FALSE,FALSE,FALSE,FALSE
"GA","GASS-1081",2013-09-18,8,">HT",22,"",27,"",66,"","PROB",2,2311.359065,33.92562,-85.34712,FALSE,FALSE,FALSE,FALSE
"CO","COR9-0905",2013-09-18,6,">HT",42,"",194,"",448,"","PROB",6,230.0505154,37.17608,-105.731,FALSE,FALSE,FALSE,FALSE
"MO","MOR9-0911",2013-09-18,14,">HT",28,"",36,"",186,"","PROB",6,248.142161,38.30297,-90.62706,FALSE,FALSE,FALSE,FALSE
"NY","NYR9-0901",2013-09-19,63,">HT",862,"",56,"",1135,"","PROB",5,120.439439,42.42297,-75.63217,FALSE,FALSE,FALSE,FALSE
"WA","WARO-1044",2013-09-18,13,">HT",1824,"",152,"",2013,"","PROB",5,163.3885572,47.06691,-117.9593,FALSE,FALSE,FALSE,FALSE
"NY","NYRO-1054",2013-09-20,18,">HT",617,"",39,"",908,"","PROB",6,115.7704917,42.10099,-75.91594,FALSE,FALSE,FALSE,FALSE
"WI","WIS9-0932",2013-09-19,16.8,"H;L",469,"",47.6,"",874,"H","PROB",4,591.1573135,45.26919,-92.49502,FALSE,FALSE,FALSE,FALSE
"MO","MOR9-0909",2013-09-19,9,">HT",31,"",24,"",163,"","PROB",5,335.8060614,37.88325,-90.54442,FALSE,FALSE,FALSE,FALSE
"AL","ALS9-0920",2013-09-20,9,">HT",87,"",89,"",645,"","PROB",1,4673.77974,32.12422056,-87.52831805,FALSE,FALSE,FALSE,FALSE
"AL","ALSS-1066",2013-09-19,8,">HT",3017,"",20,"",3008,">HT","PROB",1,4573.301005,32.25358,-87.00951,FALSE,FALSE,FALSE,FALSE
"NC","NCR9-0909",2013-09-19,19,">HT",425,"",83,"",814,"","PROB",7,59.79940439,35.17608,-78.80974,FALSE,FALSE,FALSE,FALSE
"NC","NCR9-0908",2013-09-20,26,">HT",991,"",170,"",1428,"","PROB",7,59.79940439,34.92337,-78.7982,FALSE,FALSE,FALSE,FALSE
"CO","CORM-1003",2013-09-19,14,">HT",269,"",805,"",619,"","PROB",5,100.5816081,37.10819,-107.0449,FALSE,FALSE,FALSE,FALSE
"RI","RISS-1081",2013-09-23,10,">HT",22,"",19,"",143,"","PROB",2,23.08819479,41.60206,-71.72025,FALSE,FALSE,FALSE,FALSE
"WI","WISS-1168",2013-09-23,17,"H;L",3940,"",41.7,"",4580,"H","PROB",1,1662.0969,44.43671,-89.22238,FALSE,FALSE,FALSE,FALSE
"KS","KSRS-1330",2013-09-23,7,">HT",569,"",156,"",885,"","PROB",4,341.4498869,38.40248,-96.74899,FALSE,FALSE,FALSE,FALSE
"CO","COS9-0931",2013-09-22,9,">HT",28,"",15,"",95,"","PROB",2,690.8711137,38.60455,-106.4649,FALSE,FALSE,FALSE,FALSE
"CO","COSS-1109",2013-09-23,0,">HT <LRL (0.004)",129,"",25,"",201,"","PROB",1,1090.525368,38.76933,-106.4589,FALSE,FALSE,FALSE,FALSE
"MO","MOLS-1085",2013-09-23,10,">HT",76,"",143,"",1041,"","PROB",3,1697.051116,38.90049,-93.97752,FALSE,FALSE,FALSE,FALSE
"NY","NYRM-1007",2013-09-24,13,">HT",469,"",24,"",640,"","PROB",5,41.46090552,42.28799,-75.48149,FALSE,FALSE,FALSE,FALSE
"OH","OHLS-1068",2013-09-24,82,">HT",124,"",26,"",298,"","PROB",3,1528.335016,39.33002,-82.26817,FALSE,FALSE,FALSE,FALSE
